"","ID","I_m","I_mr","fs"
"1","01AD002",0.297068186400985,1.10340464529968,0.362681681218781
"2","01AD003",0.316956446001783,1.12322219551068,0.373763974542491
"3","01AD015",0.306725779127896,1.15225719221144,0.372352788075645
"4","01AE001",0.236425095048217,1.21035495862221,0.372131542239639
"5","01AF006",0.268866339077552,1.20721980432669,0.377036401381095
"6","01AF007",0.29347205816117,1.16255916515283,0.379242575010367
"7","01AF009",0.310748168466261,1.17813675470027,0.385800419669402
"8","01AH005",0.350661124215878,1.10229600338357,0.384551986089356
"9","01AJ003",0.214098317695877,1.21345299258534,0.322864549065178
"10","01AJ004",0.208491499712973,1.22209241231283,0.344413844961109
"11","01AJ006",0.275581973294417,1.2068423529466,0.385062637428443
"12","01AJ007",0.257813610688404,1.22891161176893,0.327421632629854
"13","01AJ010",0.280557377809462,1.18567107785719,0.334666804124826
"14","01AJ011",0.282476108045058,1.19301526842261,0.339238024295721
"15","01AK001",0.227768740226493,1.20325332680827,0.309852996797978
"16","01AK005",0.268389152983824,1.21459873269002,0.336396685491006
"17","01AK006",0.283380981534719,1.21421614289284,0.33936382830143
"18","01AK007",0.259662117158036,1.19312826377674,0.305202443478177
"19","01AL002",0.292338165495424,1.21115973456173,0.351407346274824
"20","01AL003",0.296775631606579,1.20322659611702,0.32401196906964
"21","01AL004",0.299881594521659,1.19334648336683,0.338572378669466
"22","01AL008",0.305935346057494,1.19858286026659,0.370454881161561
"23","01AM001",0.273623161476635,1.19303000833831,0.324851814443898
"24","01AN001",0.296766738096873,1.18169996252766,0.322146516155314
"25","01AN002",0.321145279244698,1.17271314632005,0.325401280537819
"26","01AO009",0.281416005252496,1.24020072623439,0.337727945135987
"27","01AP002",0.328002893707294,1.15736450101133,0.332008090175131
"28","01AP004",0.32473429157049,1.22015494704895,0.348476674679314
"29","01AP006",0.308069577336063,1.24272474504062,0.348287550674407
"30","01AP009",0.337032975658538,1.23280602409726,0.354125600012522
"31","01AQ001",0.349085103438355,1.21510143410755,0.342470669404022
"32","01AQ008",0.299990451879264,1.19022854158233,0.33004624137233
"33","01AR007",0.263246122002602,1.25414124131203,0.336896821856499
"34","01AR008",0.266794412464335,1.24553200991257,0.337549170290214
"35","01BA001",0.302275006208952,1.14867028274474,0.379777060806708
"36","01BC001",0.31906819211003,1.13759603516514,0.380679310562845
"37","01BD002",0.365099819450117,1.11139481632659,0.410572299270319
"38","01BD004",0.35386068975424,1.15013945992313,0.406851595866632
"39","01BD008",0.355157190733705,1.14710127137417,0.407332214011141
"40","01BD009",0.365223935162168,1.11131009035519,0.410638535150424
"41","01BE001",0.348297794500073,1.10834008271058,0.376292479023014
"42","01BF001",0.408141045087846,1.05575489366547,0.428202599776082
"43","01BF004",0.408141045087846,1.05575489366547,0.428202599776082
"44","01BG001",0.380979456926863,1.0781339861166,0.452605691619026
"45","01BG002",0.394817263465642,1.05601682750962,0.45383917575527
"46","01BG003",0.422516746082658,1.0554889325038,0.463637702451142
"47","01BG004",0.411282436541116,1.0607397013538,0.458204172743951
"48","01BG005",0.418621251512737,1.05817477892625,0.463126746370133
"49","01BG006",0.310779713094234,1.17326586693525,0.373082211241126
"50","01BG008",0.384201709673684,1.07592981280684,0.457544806452305
"51","01BG009",0.395235875861261,1.06024968188113,0.463670941103508
"52","01BH001",0.361290888876474,1.17654212783365,0.490966644653207
"53","01BH002",0.3643520083829,1.13585721515639,0.488613958572849
"54","01BH003",0.380889536274804,1.16032813655006,0.529456615447998
"55","01BH007",0.418150906766699,1.02455381519021,0.457101902956727
"56","01BH008",0.383293145787192,1.0930886818149,0.482440238405568
"57","01BH009",0.364869302936963,1.13518731397265,0.491072982218143
"58","01BH012",0.38305778345533,1.09359117736562,0.481976220969424
"59","01BJ001",0.370806500771359,1.13295823572608,0.375725063253251
"60","01BJ003",0.370836909431192,1.125641834626,0.383357048652688
"61","01BJ007",0.329788142580487,1.12717333434025,0.38217150504354
"62","01BJ010",0.355850121252751,1.16042150927599,0.364882958392618
"63","01BJ012",0.36985135000003,1.15382264476073,0.378642281419352
"64","01BK006",0.391492749750614,1.09140939116478,0.407971329987049
"65","01BL001",0.320867388271818,1.24224666520661,0.320982816367368
"66","01BL002",0.325150279236622,1.23005706873096,0.324279097260022
"67","01BL003",0.330804981806743,1.23941033853675,0.329333454511076
"68","01BO001",0.322660062074524,1.17658864637835,0.355121101523216
"69","01BO003",0.327262412057395,1.19432325371296,0.32257985387239
"70","01BO004",0.327751090392372,1.22471629132498,0.321073694487676
"71","01BP001",0.368710390992046,1.08627282446639,0.38770865830787
"72","01BP002",0.344821148529285,1.09250687971348,0.357046459506198
"73","01BQ001",0.340749039484375,1.15372867944079,0.367028948544596
"74","01BS001",0.343340083003445,1.20099949314939,0.338615308004598
"75","01BT001",0.325735503324756,1.23951789405611,0.3437380409903
"76","01BU002",0.325424645895505,1.19301236650369,0.340145388093308
"77","01BU004",0.346147323411608,1.19888417493729,0.347990648140983
"78","01BU005",0.336229998618364,1.2129470705986,0.346850864589214
"79","01BU006",0.323082476854324,1.21735608577728,0.342917561531067
"80","01BU007",0.329195206363996,1.21343737840652,0.34480989476045
