"","ID","I_m","I_mr","fs"
"1","camels_01022500",0.22660609710546,1.26151597852886,0.341272739290838
"2","camels_01031500",0.235089831951586,1.09769563204513,0.315494031942023
"3","camels_01047000",0.245240426210436,1.08354063097647,0.327920171696942
"4","camels_01052500",0.328205470511547,0.977208916040567,0.364639699688325
"5","camels_01054200",0.27711786727791,1.02353443327832,0.330254744381121
"6","camels_01055000",0.279928792466,1.07632640796007,0.357468284270614
"7","camels_01057000",0.214024588373137,1.13829253623204,0.304081024497933
"8","camels_01078000",0.16880768153641,1.09603413881688,0.291327691887224
"9","camels_01134500",0.276154552037415,1.0216188518183,0.314995203811752
"10","camels_01137500",0.318640575237534,0.986286606350093,0.348802685042737
"11","camels_01139000",0.214858052002928,1.06959473162107,0.27816864741446
"12","camels_01144000",0.246334958909923,1.07360206736773,0.287110833119697
"13","camels_01169000",0.256078254329702,1.06303917677676,0.31343166835484
"14","camels_01170100",0.250218631092752,1.06672727592875,0.313440177547798
"15","camels_01181000",0.228508685807181,1.01783310394213,0.307240316518848
"16","camels_01333000",0.210562158206647,1.0331286767667,0.293154004283927
"17","camels_01350000",0.215098551337072,1.01607522076251,0.292754729804117
"18","camels_01365000",0.283669877071051,0.944607852389977,0.285353304361397
"19","camels_01413500",0.219134305154576,0.978632900820059,0.282783595604055
"20","camels_01423000",0.162429614029578,0.997934499323763,0.27260110157215
"21","camels_01435000",0.325895252534085,0.92649672470159,0.298866495697035
"22","camels_01439500",0.150700389919803,0.993438445155819,0.221296062537779
"23","camels_01440000",0.142603389694727,0.970738235048782,0.213772045042282
"24","camels_01440400",0.167928044335409,0.978497982675379,0.236572685621002
"25","camels_01451800",0.0829266898434258,0.974097645870773,0.134667058295733
"26","camels_01485500",-0.049554829061384,0.950951963486756,0
"27","camels_01487000",-0.0384357618268862,0.972867743633284,0
"28","camels_01491000",-0.0476386498274474,0.928345118308889,0
"29","camels_01510000",0.186417190102506,1.11622004489268,0.284990215079844
"30","camels_01518862",0.0833700880743259,0.975403300098242,0.24570603425074
"31","camels_01532000",0.0446280874074122,0.977455277828007,0.20869232072385
"32","camels_01539000",0.0916420195371323,0.942957484120623,0.208068957788135
"33","camels_01543000",0.140854041788676,0.959697577071516,0.199247082863768
"34","camels_01543500",0.135294317385093,0.951653246726037,0.198786434584045
"35","camels_01544500",0.108996731391167,0.936872595852414,0.211812056142752
"36","camels_01545600",0.0983331757940744,0.929928796856027,0.192340794676229
"37","camels_01547700",0.048173890622376,0.914603206307389,0.19852169317215
"38","camels_01548500",0.0732353725432066,0.948896848257307,0.217143740800979
"39","camels_01550000",0.0650631976847391,0.958561977537552,0.203709926113718
"40","camels_01552000",0.0936243480485228,0.959051733933334,0.209726851899443
"41","camels_01557500",0.056870475610752,0.923346009001386,0.203326205468045
"42","camels_01568000",0.00804512775229141,0.913524201439648,0.146401381220033
