"","ID","I_m","I_mr","fs"
"1","912101A",-0.827294174342128,0.544487350097422,0
"2","912105A",-0.829645134623218,0.540715607745766,0
"3","915011A",-0.747229429777611,0.693848347527835,0
"4","915206A",-0.826002097968916,0.549440881400143,0
"5","917107A",-0.635996098328481,1.20941972437158,0
"6","919003A",-0.52701498095359,1.3570280213016,0
"7","919005A",-0.115344575593063,1.54727830467352,0
"8","919201A",-0.516803530108484,1.48718001846201,0
"9","919309A",-0.580278355364627,1.31329060945177,0
"10","922101B",-0.395615519525913,1.59623999435168,0
"11","925001A",-0.352453405462286,1.60667332224652,0
"12","926002A",-0.325653469592864,1.59925585151022,0
"13","G9030001",-0.665533199915401,1.19431837203798,0
"14","G9030124",-0.69569305830364,1.20292250617144,0
"15","G9030250",-0.637867391448985,1.25348624300676,0
"16","G9070142",-0.730791308445169,0.942723845050694,0
"17","003303A",-0.781246087581954,0.256132973757952,0
"18","A0020101",-0.89909506334041,0.237086545096394,0
"19","A0030501",-0.856468955360438,0.248647647860459,0
"20","G0010005",-0.869101296582788,0.371966081164924,0
"21","G0050115",-0.893011335592359,0.109103869205336,0
"22","G0060005",-0.879795288117669,0.167421217016179,0
"23","401009",-0.0319394880665805,1.3837857131406,0
"24","401012",0.0320170496579492,1.21422641201292,0.00490083814961626
"25","401013",-0.214112826726139,1.36703793466196,0
"26","401015",-0.389527231069806,1.21670096388775,0
"27","401016",-0.0650387843640215,1.35622585472995,0
"28","401017",-0.149988253089324,1.39121746093454,0
"29","401203",-0.0314609813212304,1.19500157243762,0.0115124431381296
"30","401208",-0.0686306171882995,1.43516578785209,0
"31","401210",-0.018888220887287,1.37392624704335,0.00124551809352377
"32","401212",0.0799816385584858,1.30710915455947,0
"33","401215",-0.17202988682287,1.11740243693396,0
"34","401216",0.106894588800123,1.2882794842325,0.0226884215122703
"35","401217",0.00887234317065928,1.26320686302287,0
"36","401220",-0.114370383470085,1.41067067026912,0
"37","402204",-0.149281421069438,1.42022538214266,0
"38","402206",-0.0556016258646907,1.43316169018331,0
"39","402213",-0.152774063961873,1.41571662734064,0
"40","402217",-0.118866653236396,1.43355700198342,0
"41","403200",-0.0883284138070454,1.40355383839178,8.61053724840886e-05
"42","403205",-0.0154583392257488,1.39673527181149,0.00102001382037997
"43","403213",-0.0631530213016594,1.44788142150834,0
"44","403214",-0.0835264848079532,1.44319767892361,0
"45","403217",-0.0106767675139967,1.46520955785239,0
"46","403221",-0.201498435914028,1.39543541493963,0
"47","403222",-0.0111214970048812,1.42667296677333,0
"48","403223",-0.0595601771130652,1.43390303328255,0
"49","403224",-0.154157712196982,1.3835685231567,0
"50","403226",-0.102448836616158,1.43138232827187,0
"51","403230",-0.0313028348379611,1.43069172630009,0.000170357214259703
"52","403232",-0.0352826969972347,1.40832923196297,0
"53","403233",-0.00552325755170877,1.41497151348405,0
"54","404204",-0.454203976397205,1.11257070441694,0
"55","404207",-0.104805240105888,1.42699222597308,0
"56","405205",0.143490101216594,1.38110719695687,0
"57","405209",0.085666315781608,1.41662093154762,0
"58","405212",-0.233081419260626,1.24437929418677,0
"59","405214",0.0058238180313147,1.48245795913365,0
"60","405215",0.0551535321932206,1.47100563807523,0.000213778057299993
"61","405217",-0.00331660169135062,1.33397427365269,0
"62","405218",0.067296072843039,1.46480031845285,0.00044071855051304
"63","405219",0.0803421461593211,1.46967062991679,0
"64","405226",-0.419659917856135,1.13036814529306,0
"65","405227",0.145821435663514,1.4723418387172,0
"66","405228",-0.211769763310708,1.37382408051655,0
"67","405229",-0.4842121704847,1.00193245916427,0
"68","405230",-0.47868418821039,1.01413100065395,0
"69","405231",0.0253566448053748,1.36468578719381,0
"70","405234",-0.0852971410661537,1.49329655617476,0
"71","405237",-0.169182342495919,1.42708305341582,0
"72","405238",-0.273106900660835,1.27577884648562,0
"73","405240",-0.323825642333647,1.21036427781202,0
"74","405241",0.19255429113727,1.46256354148375,0
"75","405245",-0.108528724016502,1.46533457926142,0
"76","405246",-0.392104254806557,1.19530469198956,0
"77","405248",-0.43143694389594,1.08525107640056,0
"78","405251",-0.086761875784696,1.4634023918662,0
"79","405263",0.0884119176286628,1.45143063117548,0
"80","405264",0.179870355090028,1.46171693546087,0
"81","405274",-0.268521521707905,1.32836017091918,0
"82","406208",-0.0316806535819635,1.37799583192457,0
"83","406213",-0.234044956844543,1.29394058377985,0
"84","406214",-0.403412832105614,1.15533492362394,0
"85","406224",-0.494870095175098,0.991641605780883,0
"86","406226",-0.386496495856232,1.15431099963853,0
"87","406235",-0.365947942306374,1.18085446886694,0
"88","406250",-0.0428611939790003,1.41701148921608,0
"89","407211",-0.433422427494889,1.09146038708479,0
"90","407213",-0.404241911130168,1.10191222772612,0
"91","407214",-0.273989742353327,1.22330055294967,0
"92","407215",-0.293135814949266,1.22384433430457,0
"93","407217",-0.19030230893878,1.32686074528583,0
"94","407220",-0.39674705145664,1.13233794953472,0
"95","407221",-0.182762950153001,1.30811743329211,0
"96","407230",-0.323863625727795,1.18557589387035,0
"97","407239",-0.377718207830528,1.13005465634589,0
"98","407246",-0.420694889939007,1.12082286792643,0
"99","407253",-0.520257088499583,0.956709974422687,0
"100","408200",-0.481335774450859,1.04965162517724,0
"101","408202",-0.33798679494643,1.20757509459246,0
"102","408206",-0.385775636027798,1.18350627917302,0
"103","410024",-0.0300668481016242,1.26171260344452,0.000915456208319587
"104","410026",-0.385919260835566,0.965677250208617,0
"105","410033",-0.232462481177905,0.985403346949881,0.000570786307692091
"106","410038",-0.108620289656191,1.32229128025165,0
"107","410044",-0.449856878608998,1.05081291758091,0
"108","410047",-0.284818540498077,1.27121647682845,0
"109","410057",0.00431778756368614,1.33937303849091,0
"110","410061",-0.117257527875585,1.39358724730675,0
"111","410062",-0.287724144177464,0.989666733313829,0
"112","410088",-0.0150116182728389,1.2422436431026,0.00211615244239617
"113","410091",-0.381754844709364,1.19604999115238,0
"114","410141",-0.391197424091149,0.730695297505333,0
"115","410156",-0.376174877879124,1.20044958706639,0
"116","410705",-0.326894292086572,0.821925557783049,0
"117","410713",-0.183055452635655,1.09046893229851,0
"118","410730",-0.0752915559387866,1.12040660778681,0.005946070236224
"119","410731",-0.249542376904421,0.929648738397175,0
"120","410734",-0.234486157666708,0.918609536503568,0
"121","410761",-0.337611448344958,0.879620046965905,0.000209469904556985
