"Code","varSeas_stl","varInterannual_stl","varRem_stl","varSeas_clas","varInterannual_clas","varRem_clas","varSeas_fourier","varInterannual_fourier","varRem_fourier"
10466,0.658649098407705,0.104225981681304,0.198403783824906,0.654083510609705,0.0281069286173963,0.321129230742898,0.650013449678216,0.0718205869825354,0.278165963339255
10478,0.736616753480059,0.110416303172495,0.115689322704629,0.739443380890011,0.0475066550495221,0.209638662780497,0.735571720640358,0.13598547596088,0.128442803398828
10489,0.771107902325209,0.0886912115520033,0.107749483297326,0.774849474966748,0.0271836690373104,0.197556853215,0.766936836626044,0.0820922196462297,0.150970943727726
10505,0.731471071374632,0.106018199628485,0.129324092461126,0.719947111415951,0.0398180935940111,0.238289237589443,0.720389831969986,0.117415493213577,0.162194674816411
10524,0.469380060722324,0.168394953235139,0.294427444930063,0.42644826348966,0.0519422111900186,0.516475864178571,0.453465337303993,0.148820117752224,0.397714544943777
10549,0.546749269801548,0.161270380586698,0.292233221503963,0.490585739309723,0.111030272614696,0.410236676975881,0.46957997112875,0.32108180234851,0.20933822652274
11309,0.434671685229658,0.256970606845788,0.221711918028516,0.444362989201314,0.108266630849894,0.455068158979672,0.446980122422986,0.275907141669826,0.277112735907199
11353,0.544819824333093,0.20089348816199,0.167979477431616,0.540505423832125,0.109551002842953,0.35354858518587,0.559351770825911,0.260438566020488,0.180209663153587
11496,0.299348146052755,0.219675020190383,0.377649836407405,0.283741800017378,0.0460134632379232,0.669172801912627,0.300114525315124,0.137708832174735,0.562176642510555
11548,0.513882532955912,0.114628120196553,0.326592705642096,0.512814231974185,0.0125193992227092,0.474090038715478,0.51571233389503,0.0477933434950123,0.436494322609981
11556,0.514714301231376,0.134301796194674,0.27618125347417,0.514359381951352,0.0106690346500262,0.474656399655796,0.534429910266318,0.0329746959307558,0.432595393802763
11558,0.590489726625393,0.14110278406583,0.223607570403057,0.543414462577637,0.018216032760973,0.43587720290827,0.574494513551688,0.0602077041550853,0.365297782293155
11574,0.667043267756321,0.0796195809572574,0.190130984211783,0.657776140595201,0.021597856031058,0.320485111309545,0.672456105420153,0.0605904793129875,0.266953415266906
11805,0.551117470721847,0.113531004683883,0.327882576919409,0.544779695681579,0.0151346789306864,0.43421955466507,0.533221676213668,0.0634964766242956,0.403281847162039
12155,0.310687900375069,0.199246313488142,0.355445781569672,0.315113050456388,0.0471713851850197,0.627129052193034,0.331763209340105,0.123656764645604,0.544580026014283
12430,0.309186594044568,0.185852815998049,0.422543119789643,0.407511376317469,0.0488644759485604,0.54021014077459,0.307443829496763,0.201616876227688,0.490939294275551
12517,0.39749852226583,0.152299473441333,0.363430247219921,0.411028848325753,0.033206785892089,0.551097223657274,0.405121873461434,0.109890014818174,0.484988111720404
