"govnr","varSeas_stl","varInterannual_stl","varRem_stl","varSeas_clas","varInterannual_clas","varRem_clas","varSeas_fourier","varInterannual_fourier","varRem_fourier"
207969,0.0828700405051976,0.265034545658483,0.542872158309906,0.0827214824216091,0.0677463382701386,0.829112597793484,0.081154168513014,0.184111026432399,0.734734805054586
207977,0.079360904485521,0.277778550545218,0.536227358951115,0.0776871520215649,0.0845534865278708,0.813634405244342,0.0762638117717173,0.201163426678126,0.722572761550155
207985,0.0742849979159482,0.305811631372755,0.505961495114994,0.0730226263397329,0.103450392685827,0.789685461338061,0.0742994621445998,0.249073565880896,0.676626971974503
209338,0.0734174639683039,0.244823908659223,0.570830071754605,0.0727167885190741,0.0484829109464846,0.859493903879133,0.0714014902579672,0.127567941779274,0.801030567962756
208520,0.10439336229179,0.210719042690036,0.571480475725911,0.112723114365889,0.0564869900197786,0.812746505903528,0.112142837870258,0.138806152967455,0.749051009162397
207993,0.0758871412691465,0.303536563173204,0.506136632607649,0.0746224871975373,0.101967291874249,0.787263649555005,0.0762722791698893,0.244252208029562,0.679475512800547
207878,0.0688613224058531,0.274391933925123,0.544942434470303,0.0682151898714737,0.0765111755494788,0.834831761699141,0.0671772096109906,0.183247806767684,0.749574983621323
209486,0.0537656516074342,0.229288688442755,0.616515316457452,0.0518587852112244,0.0345784177843341,0.900373681265847,0.0509418270433048,0.0915144675751892,0.857543705381543
208009,0.0532166895858864,0.237299359734023,0.607575064403138,0.0513538806564311,0.037404652876574,0.896660338809002,0.0497704469083792,0.100484667331186,0.849744885760433
208017,0.0628571892051085,0.239719479361958,0.591738991528412,0.0581096611799472,0.0453333260185468,0.876463432994032,0.0616166667928224,0.117915147675305,0.820468185531755
209569,0.0605917900408224,0.256095765322747,0.584926918432243,0.0584461723028927,0.0609485521217097,0.859273914633867,0.0586761996428014,0.135377688611934,0.805946111745231
209411,0.0730575472501499,0.248482067346709,0.572924423210908,0.0721607698011291,0.0502447984830264,0.866819600351595,0.0704774133978881,0.128798411557569,0.800724175044542
208041,0.0502075767641123,0.410601776219752,0.433339814270942,0.049545655893617,0.230990097385183,0.679914611118582,0.0488861773627396,0.361448185490615,0.589665637146645
208058,0.0555917272309729,0.364688541611864,0.476898289983595,0.0536133713939992,0.181442043001531,0.723875917658311,0.0530044348884562,0.307701865910461,0.639293699201081
207241,0.195759938438916,0.244139137740574,0.463413714837762,0.189662754906711,0.0696772377218375,0.711127736241751,0.187722635038917,0.232396661742419,0.579880703218663
209460,0.0843140624720848,0.255251469899773,0.560732024429271,0.0821741692893733,0.0766060440742315,0.823170588449533,0.085017126122819,0.16675692386268,0.748225950014499
207209,0.450685408694384,0.234419875232187,0.264663777197231,0.420136191875613,0.0758167151122504,0.471701379832911,0.434742462180502,0.24560922026275,0.319648317556748
209627,0.0633672775327243,0.220445212441592,0.601743290025015,0.0680048510135808,0.0400268141680939,0.879940434599917,0.0643581667968581,0.0956610134777617,0.839980819725616
208082,0.0733008297871535,0.244382564070468,0.573370628144091,0.0723790891092226,0.0480537521980238,0.861777945469003,0.0711229419794798,0.1145045384952,0.814372519525318
209478,0.0712172681475997,0.220874401687315,0.603753158345383,0.0698796352180593,0.0261051055748352,0.894386486631867,0.0696587313281852,0.0716903597433356,0.858650908928515
208090,0.0820899054463399,0.222348001700955,0.592020722012556,0.0791914508135626,0.0256580550444129,0.883752802680137,0.0786596008025837,0.0814945698409192,0.839845829356495
209718,0.0898402668359575,0.196267099745579,0.622957633440144,0.0858877227786457,0.0233586385032702,0.875973096677235,0.0807108636423707,0.0799248199396773,0.839364316417899
208116,0.0739217356653118,0.235969368746835,0.587497188114457,0.0721954247107088,0.0360191743156796,0.879545854163491,0.070459668026734,0.0957064265628537,0.83383390541041
208124,0.0686948779099288,0.237344590470072,0.58901295880444,0.0676309036664795,0.0397494197990882,0.879890812013276,0.0661994076762352,0.099614494583849,0.834186097739914
208108,0.0884800617623638,0.254714438325574,0.543359569068107,0.0871369005563181,0.0513285271498514,0.838427692088433,0.0872294234066246,0.142932199801428,0.769838376791945
209783,0.08393850091636,0.570062353644665,0.238740853187714,0.0897190660890436,0.424951288122723,0.452552870262793,0.0937327162429084,0.584287644409515,0.321979639347571
209346,0.0628850856040822,0.274611790121307,0.553132449872342,0.0496603778018893,0.102328557469148,0.822703114419534,0.0629661390856244,0.226721734297307,0.710312126617061
208157,0.0884105212523701,0.259963533365585,0.545953424932049,0.0861924283891823,0.0704767882365105,0.821122767445423,0.0851020092028264,0.153492190541052,0.76140580025612
208199,0.206963636148715,0.390096562986766,0.276827234662195,0.199127465178101,0.238147914541368,0.441296175626419,0.210656422865175,0.49737184779023,0.291971729344614
208272,0.0745696366275318,0.266767143754869,0.549058678470352,0.0744618722288678,0.0632921054767506,0.843965664897959,0.0721589868366089,0.171750885605354,0.756090127558035
208140,0.103087248666736,0.302728940603292,0.487420053313698,0.100183450861339,0.121879894854553,0.73108533328708,0.0975357112265166,0.294597007497931,0.607867281275549
208280,0.0932193232408718,0.293767130402358,0.502441474594465,0.092603678038264,0.092837999115756,0.781801400917879,0.0909407964309174,0.225561537871186,0.683497665697895
208298,0.761451578995505,0.108339587590127,0.105180742573918,0.760319523534109,0.0395180281653046,0.19930237909604,0.760506326287169,0.109740598285715,0.129753075427115
208306,0.1069202841599,0.305414904008171,0.474725380538973,0.105166579068714,0.107477364856428,0.750486137093543,0.104152879516583,0.259474496008935,0.63637262447448
208439,0.157177241972596,0.381359563636213,0.341520418106343,0.152715451749759,0.201372421175883,0.581890395197346,0.15541391164507,0.435755663595761,0.408830424759168
207373,0.189805120629964,0.245499367810762,0.465244323485051,0.183205499879168,0.069444378490649,0.715981020691113,0.181604878922218,0.239513222998391,0.57888189807939
207274,0.201142846965717,0.242746805920068,0.454926367412346,0.199966976132544,0.0707702539667285,0.708758844935088,0.195418790553519,0.22784811291262,0.576733096533859
208769,0.111380420991858,0.2487040389731,0.542251032040996,0.11077220203918,0.098962181209656,0.747403315647481,0.106000184943117,0.225883954839959,0.668115860216896
