"","gauge_id","elev_mean","slope_mean","area_gages2","area_geospa_fabric","huc_02","gauge_name","mdl","NSE","KGE","NSEB","KGEB","BE","r_halfFlowDay","r_QCI","r_slope_fdc","r_BFI","rPearson","Beta","Beta_p","Gamma","Gamma_p","KGElf","r_mag_m1","r_mag_m2","r_mag_m3","r_mag_m4","r_mag_m5","r_mag_m6","r_mag_m7","r_mag_m8","r_mag_m9","r_mag_m10","r_mag_m11","r_mag_m12","r_mag_ann","r_min_1d","r_min_3d","r_min_7d","r_min_30d","r_min_90d","r_max_1d","r_max_3d","r_max_7d","r_max_30d","r_max_90d","r_min_timing","r_max_timing","r_no_high_pulses","r_no_low_pulses","r_dur_high_pulses","r_dur_low_pulses","r_numDays_low","r_numDays_high","r_mean_pos_diff","r_mean_neg_diff","r_no_rises","r_no_falls","r_rld","r_fld","CoV","QCI"
"1","01013500",250.31,21.64152,2252.7,"2303.95","01","Fish River near Fort Kent, Maine","SAC_SMA",0.793047387009209,0.798104399009215,0.701478421285188,0.794013474958741,0.306741529768941,-0.0615387528468568,0.684848484848485,0.43030303030303,0.660606060606061,0.903678955463812,0.903678955463812,0.825561812926034,1.03248705848851,0.967512941511492,0.0239072951576496,0.551515151515151,0.76969696969697,-0.187878787878788,0.757575757575757,0.854545454545454,0.757575757575757,0.76969696969697,0.587878787878788,0.939393939393939,0.903030303030303,0.951515151515151,0.624242424242424,0.903030303030303,-0.395138603392042,-0.25,-0.25,-0.416666666666667,-0.45,0.539393939393939,0.7,0.866666666666667,0.7,0.85,-0.0612060239684835,0.558823529411765,0.311925146946022,0.50669459193814,-0.170734881329349,-0.0909090909090909,0.709090909090909,0.759881929600081,0.8,0.9,-0.0265747001726367,0.227486668246557,-0.0753144667880151,0.8,1.05065617648995,15.184357123951
"2","01022500",92.68,17.79072,573.6,"620.38","01","Narraguagus River at Cherryfield, Maine","SAC_SMA",0.435595144255328,0.654741324311547,0.183680597453715,0.313816270969954,0.308598014473054,0.146344183996585,0.648484848484848,0.139393939393939,0.454545454545455,0.679680285477346,0.679680285477346,0.934247672135184,0.889205302443539,0.889205302443539,0.358761226948318,-0.0181818181818182,-0.248484848484848,0.878787878787879,0.151515151515151,0.854545454545454,0.854545454545454,0.83030303030303,0.745454545454545,0.83030303030303,0.806060606060606,0.83030303030303,0.939393939393939,0.76969696969697,0.0729486652416077,-0.133333333333333,0,-0.1,0.5,0.381818181818182,0.333333333333333,0.716666666666667,0.466666666666667,0.566666666666667,-0.294117647058824,-0.0334730963502289,0.282372483201007,-0.0526498126492656,0.333333333333333,0.321212121212121,0.6,0.711249486105676,0.383333333333333,0.783333333333333,0.634453781512605,0.634453781512605,-0.15,0.85,0.643249719861013,11.1275173765099
"3","01030500",143.8,12.79195,3676.17,"3676.09","01","Mattawamkeag River near Mattawamkeag, Maine","SAC_SMA",0.739003501068308,0.839240140152114,0.431683650244542,0.57230826619408,0.540754899900387,0.276094403612932,0.696969696969697,-0.36969696969697,0.903030303030303,0.866388514008067,0.866388514008067,0.918623850334205,1.03700845328989,0.962991546710115,0.097795823604212,0.709090909090909,-0.115151515151515,0.818181818181818,0.83030303030303,0.818181818181818,0.76969696969697,0.975757575757576,0.951515151515151,0.878787878787879,0.76969696969697,0.975757575757576,0.842424242424242,0.975757575757576,-0.903030303030303,-0.966666666666667,-0.966666666666667,-0.9,-0.433333333333333,0.757575757575757,0.8,0.7,0.683333333333333,0.816666666666667,-0.383065438841437,0.578770567200966,0.590520590857561,0.246533420544546,0.478787878787879,-0.76969696969697,0.418181818181818,0.842424242424242,0.9,0.833333333333333,0.622460934215793,0.614724374798588,0.8,0.833333333333333,0.92490977620943,14.7242314115597
"4","01031500",247.8,29.56035,769.05,"766.53","01","Piscataquis River near Dover-Foxcroft, Maine","SAC_SMA",0.502671507078987,0.698933301014268,0.172314320396334,0.299836915025121,0.399133626234591,0.259940053403011,0.83030303030303,0.539393939393939,0.709090909090909,0.722268989965949,0.722268989965949,0.965489403867428,0.889024047387709,0.889024047387709,-0.00400737383509653,0.6,-0.0181818181818182,0.418181818181818,0.684848484848485,0.563636363636364,0.636363636363636,0.83030303030303,0.83030303030303,0.987878787878788,0.903030303030303,0.83030303030303,0.903030303030303,0.866666666666667,-0.460157339354887,-0.410045430290304,-0.366666666666667,-0.283333333333333,0.283333333333333,0.745454545454545,0.6,0.683333333333333,0.616666666666667,0.866666666666667,0,-0.35,0.533380747062665,0,0.418181818181818,0,0,0.644379876300868,0.583333333333333,0.766666666666667,0.0128223863427821,-0.146557170031697,-0.366666666666667,0.866666666666667,0.90097569992954,13.6180303968756
"5","01047000",310.38,49.92122,909.1,"904.94","01","Carrabassett River near North Anson, Maine","SAC_SMA",0.570605637267585,0.700436659153048,0.129954083634311,0.245599151047685,0.506469308509533,0.617739891616568,0.575757575757576,0.551515151515151,0.818181818181818,0.758068398671675,0.758068398671675,0.903846114743481,0.851805108697446,0.851805108697446,0.240261211361195,0.551515151515151,0.0424242424242424,0.515151515151515,0.709090909090909,0.866666666666667,0.890909090909091,0.963636363636364,0.878787878787879,0.721212121212121,0.963636363636364,0.963636363636364,0.842424242424242,0.842424242424242,-0.0787878787878788,-0.0166666666666667,-0.216666666666667,-0.2,0.166666666666667,0.660606060606061,0.333333333333333,0.3,0.733333333333333,0.916666666666667,0,-0.05,0.564744966402014,-0.0800071120593997,0.792682926829268,-0.163636363636364,0.624242424242424,0.853658536585366,0.733333333333333,0.733333333333333,-0.203389830508475,-0.362872428510777,-0.5,0.7,0.835292124948691,12.6283276885
"6","01052500",615.7,60.05183,383.82,"396.1","01","Diamond River near Wentworth Location, NH","SAC_SMA",0.689616736154308,0.790188877445626,0.165893957434472,0.291841951300297,0.627885127302253,0.758413332281727,0.696969696969697,0.127272727272727,0.745454545454545,0.83728610905492,0.83728610905492,0.873672674719326,1.03982842864676,0.960171571353243,-0.153723890142431,0.660606060606061,-0.187878787878788,0.733333333333333,0.903030303030303,0.781818181818182,0.733333333333333,0.903030303030303,0.660606060606061,0.854545454545454,0.927272727272727,0.721212121212121,0.733333333333333,0.903030303030303,-0.796356262220885,-0.816666666666667,-0.816666666666667,-0.95,-0.566666666666667,0.76969696969697,0.683333333333333,0.85,0.85,0.85,0.527702575977352,0.54393781569122,0.0515539262226467,-0.075955452531275,0.321212121212121,-0.806060606060606,0.733333333333333,0.813459461237658,0.816666666666667,0.966666666666667,0.217980567827296,0.200001810798698,-0.383333333333333,0.9,0.903163446472774,12.9614015727163
"7","01054200",472.31,90.13951,180.98,"181.33","01","Wild River at Gilead, Maine","SAC_SMA",0.523230922736563,0.619791256463292,-0.00691120353930752,0.0343909595987233,0.526503354429282,0.334348049024035,0.393939393939394,0.0545454545454545,0.503030303030303,0.725101781305288,0.725101781305288,0.924255476391905,0.748499651762429,0.748499651762429,0.273092423603524,-0.0787878787878788,-0.00606060606060606,0.478787878787879,0.660606060606061,0.939393939393939,0.721212121212121,0.903030303030303,0.890909090909091,0.915151515151515,0.866666666666667,0.963636363636364,0.793939393939394,0.757575757575757,-0.322189938150434,-0.366666666666667,-0.366666666666667,-0.5,0.166666666666667,0.866666666666667,0.583333333333333,0.383333333333333,0.583333333333333,0.383333333333333,-0.254273813857804,0.833333333333333,0.4319297483313,-0.256748082981548,0.539393939393939,-0.866666666666667,0.709090909090909,0.583589321932862,0.7,0.8,0.302531690453766,-0.0169515875905203,-0.45188680072809,0.8,0.860337625736024,11.4037339804128
"8","01055000",423.12,72.81304,250.64,"251.16","01","Swift River near Roxbury, Maine","SAC_SMA",0.505177125911968,0.59392048657329,0.0386470225865125,0.112548407356134,0.485284920613291,0.483182687502068,0.6,-0.0909090909090909,0.83030303030303,0.711210261456349,0.711210261456349,0.966849856134682,0.716447313364039,0.716447313364039,-0.010030174260534,0.127272727272727,0.0666666666666667,0.636363636363636,0.660606060606061,0.660606060606061,0.721212121212121,0.951515151515151,0.806060606060606,0.818181818181818,0.915151515151515,0.878787878787879,0.733333333333333,0.975757575757576,0.00606060606060606,0.0666666666666667,-0.166666666666667,-0.133333333333333,0.25,0.672727272727273,0.766666666666667,0.616666666666667,0.75,0.783333333333333,0.267784770801831,-0.0334730963502289,0.781660832781895,0.360041149911548,0.587878787878788,-0.11640504929493,0.349215147884789,0.939393939393939,0.983333333333333,0.933333333333333,0.139241745823903,-0.381369627135691,-0.5,0.9,0.901318387093966,12.2699328580451
"9","01057000",215.59,32.68445,190.92,"197.7","01","Little Androscoggin River near South Paris, Maine","SAC_SMA",0.632639830347817,0.762771910655126,0.122993492671303,0.236305493248896,0.581120360473564,0.480245379507251,0.793939393939394,0.151515151515151,0.818181818181818,0.798463525758092,0.798463525758092,0.901246080496427,0.923137269713843,0.923137269713843,0.640272721199153,0.296969696969697,-0.115151515151515,0.866666666666667,0.454545454545455,0.466666666666667,0.672727272727273,0.745454545454545,0.866666666666667,0.842424242424242,0.866666666666667,0.951515151515151,0.927272727272727,0.951515151515151,0.515151515151515,0.433333333333333,0.616666666666667,0.616666666666667,0.9,0.76969696969697,0.75,0.516666666666667,0.433333333333333,0.683333333333333,-0.108787563138244,0.483333333333333,0.235310402667506,0.467887720419033,0.503030303030303,0.364743326208039,0.789634146341464,0.963636363636364,0.883333333333333,0.966666666666667,-0.158997207663587,-0.182203389830508,-0.25,0.933333333333333,0.865491692101406,12.8241368109063
"10","01073000",37.67,4.75043,31.3,"32.11","01","OYSTER RIVER NEAR DURHAM, NH","SAC_SMA",0.72268191199766,0.721066329011635,0.0438283547633627,0.120853850990565,0.709970391420979,0.789634146341464,0.854545454545454,-0.212121212121212,0.781818181818182,0.863219587226911,0.863219587226911,0.766638100204253,1.0680979824693,0.931902017530705,0.508269245377125,0.296969696969697,0.854545454545454,0.442424242424242,0.915151515151515,0.927272727272727,0.684848484848485,0.927272727272727,0.684848484848485,0.709090909090909,0.757575757575757,0.927272727272727,0.963636363636364,0.793939393939394,0.503030303030303,0.483333333333333,0.5,0.616666666666667,0.483333333333333,0.915151515151515,0.933333333333333,0.816666666666667,0.95,0.65,0.433333333333333,1,0.689700734807554,-0.027116307227332,0.462008213196849,0.490909090909091,0.709090909090909,0.806060606060606,0.983333333333333,0.966666666666667,-0.673728813559322,-0.516806722689076,-0.233333333333333,0.983333333333333,0.775345937801794,11.61985615824
