"","gauge_id","gauge_id2","src","area_km2","NSE","KGE","NSEB","KGEB","BE","r_halfFlowDay","r_QCI","r_slope_fdc","r_BFI","rPearson","Beta","Gamma","KGElf","r_mag_m1","r_mag_m2","r_mag_m3","r_mag_m4","r_mag_m5","r_mag_m6","r_mag_m7","r_mag_m8","r_mag_m9","r_mag_m10","r_mag_m11","r_mag_m12","r_mag_ann","r_min_1d","r_min_3d","r_min_7d","r_min_30d","r_min_90d","r_max_1d","r_max_3d","r_max_7d","r_max_30d","r_max_90d","r_min_timing","r_max_timing","r_no_high_pulses","r_no_low_pulses","r_dur_high_pulses","r_dur_low_pulses","r_numDays_low","r_numDays_high","r_mean_pos_diff","r_mean_neg_diff","r_no_rises","r_no_falls","r_rld","r_fld","mdl"
"1","925001A","camels-aus-v2-925001A","camels-aus-v2",3301.34353551634,0.291157206773806,0.401175267730341,0.37912000533675,0.468638681592904,-0.14167439653238,0.504968922972562,0.0542568542568543,0.67979797979798,0.268181818181818,0.543872591127245,0.543872591127245,0.612006641497073,-0.182953178442963,0.697779076563413,0.564114552893045,0.685071826263496,0.697757324345346,0.453997354578732,0.487246457349264,0.594553146483342,0.662914557679232,0.652237415325728,0.626118366212837,0.480188941372604,0.522267679719462,0.685786435786436,0.656360489478313,0.647186147186147,0.638095238095238,0.631601731601732,0.636348975971617,0.563852813852814,0.567171717171717,0.572582972582973,0.624170274170274,0.675213675213675,0.399034376414065,0.0256961248819406,-0.0580153256617693,0,0.426251984690779,0,0,0.637347989176038,0.60988455988456,0.603679653679654,-0.0119505428083342,-0.295864992172581,-0.258187939211976,0.644877344877345,"cwatm_20crv3-era5_obsclim_histsoc_default_qtot_global_daily"
"2","G9070142","camels-aus-v2-G9070142","camels-aus-v2",4018.47741455463,-0.111269656290144,0.0787254865111323,0.0465080108229566,-0.053282589032855,-0.165473510951338,0.543794984793513,0.426108374384236,0.445539728828458,0.554679802955665,0.615483906467076,0.615483906467076,0.726421576776884,-0.00189716844304821,0.847511312217195,0.882171945701357,0.779219670451635,0.655987692197128,0.525954762007383,0.644525330819152,0.719255182080282,0.791421658505273,0.701487973002255,0.694260436922184,0.545738476113516,0.59711215203702,0.919704433497537,0.421519057539768,0.510844550697111,0.514596163064532,0.60884873547693,0.765089423855419,0.758008963427177,0.796059113300493,0.768965517241379,0.834975369458128,0.917350848385331,0.156482488217025,0.54235308695443,0.268757801936472,0,0.548407618346946,0,0,0.543707829249792,0.773891625615763,0.824630541871921,-0.387177450624081,-0.398254008652715,0.0234018969628256,0.869950738916256,"cwatm_20crv3-era5_obsclim_histsoc_default_qtot_global_daily"
"3","G0050115","camels-aus-v2-G0050115","camels-aus-v2",3335.86503472045,-1.02327649605548,0.0783230532535658,-0.0210774760840693,-0.315675691821576,-0.9815112402782,0.479983414734505,0.17378934296429,0.161938797802231,0.481394796226505,0.327568072449306,0.327568072449306,0.860495057777194,-0.329199008728044,0.368184139803451,0.506722766975606,0.441062724766788,0.375516016979241,0.339395959485276,0.173623461578359,0.0213316109328329,-0.0377721452488471,-0.0489011619335155,0.0725482330025858,0.287253007692984,0.6282900990227,0.634544766425908,-0.352903247529967,-0.352903247529967,-0.352903247529967,-0.347062742489559,-0.28398528393821,0.621545605275831,0.641972858511667,0.664133333234179,0.69793115222438,0.729551708799551,-0.0682724241374008,0.109807366133106,0.241867017153788,0,0.198947942844156,0,0,0.33907171830045,0.467953667953668,0.446846846846847,0.211365861542349,0.165399924009721,-0.359642150952843,0.44993564993565,"cwatm_20crv3-era5_obsclim_histsoc_default_qtot_global_daily"
"4","410044","camels-aus-v2-410044","camels-aus-v2",1063.13284633744,-26.0761935189574,-6.61156558704033,0.00434379028769605,-0.210855868661735,-26.1943199418011,0.650569332278558,0.170683579985906,0.728823114869626,-0.00895915678524374,0.217344913964491,0.217344913964491,0.581629760397501,-0.187066950681269,0.491632677828765,0.561768974643558,0.566522366522367,0.395579465906145,0.534073641145529,0.450203527815468,0.810943223443223,0.639468864468864,0.674267399267399,0.664198836594394,0.559964932787843,0.592471358506593,0.610007047216349,0.575348463871301,0.608941686612946,0.615721636911596,0.601329448429889,0.492585689976501,0.0818886539816772,0.19154334038055,0.292882311486963,0.417094533373603,0.490478891499878,0.245249765857158,-0.0283125707814269,0,0,0.101269394563332,0,0,0.243907618128446,0.395771670190275,0.305144467935166,0.137810871927657,0.238338111244755,0.150680104680369,0.283016208597604,"cwatm_20crv3-era5_obsclim_histsoc_default_qtot_global_daily"
"5","410091","camels-aus-v2-410091","camels-aus-v2",2638.38547891673,-20.0413865935113,-6.19427310666523,0.028617008734738,-0.0856074847724262,-20.6612672681289,0.765637044091795,0.193219535324798,0.681365576102418,-0.177371703687493,0.147018296579875,0.147018296579875,0.515538208840268,-0.210687227032055,0.541902834008097,0.609109311740891,0.673886639676113,0.413883677298311,0.574493927125506,0.528048780487805,0.613696060037523,0.696435272045028,0.803189493433396,0.825435540069687,0.501393728222997,0.639198606271777,0.885490753911807,0.890048012943989,0.894197144597298,0.885016595542911,0.88957528957529,0.846332046332046,0.126126126126126,0.195827406353722,0.389521100047416,0.754697554697555,0.72998712998713,0.431210978235004,-0.0184251093124933,0,0,-0.00570156963859429,0,0,0.0884215365099014,-0.524893314366999,-0.550023707918445,-0.255995913386822,-0.301902701844937,0.02893738323569,-0.543859649122807,"cwatm_20crv3-era5_obsclim_histsoc_default_qtot_global_daily"
"6","412028","camels-aus-v2-412028","camels-aus-v2",2637.54627577422,-0.3977981634121,0.291334177037144,0.0121507609277144,-0.174273446884365,-0.414991385451497,0.603373185861724,0.149833518312986,0.297447280799112,0.308546059933407,0.307977583066594,0.307977583066594,0.902731459133719,-0.00765686803329668,0.70073448306944,0.672819134302654,0.718162982681926,0.710375974761377,0.718830631179729,0.601958525345622,0.756154487357599,0.781660463256329,0.800357583541084,0.752097804945818,0.705129561078794,0.682267704164198,0.79134295227525,0.684093919784736,0.699460769393939,0.705918758565239,0.667153107363402,0.663589674144366,0.513788098693759,0.600755586997318,0.684367796465466,0.620814479638009,0.703981900452489,0.177864272143903,0.335248812841211,0.465602308182076,0.374381641882263,0.686973041203265,0.332562716326042,0.557660244079914,0.809850135232867,0.293605395714164,0.200461026210194,0.0196529592898959,-0.0262285512723,-0.116317295072492,0.201741654571843,"cwatm_20crv3-era5_obsclim_histsoc_default_qtot_global_daily"
"7","412029","camels-aus-v2-412029","camels-aus-v2",1550.82588920622,-5.63621331019701,-1.10468206116925,0.00433088946854066,-0.214342470904274,-5.6650790307784,0.506709887612639,0.235740212600467,0.685506870624838,-0.107877818450275,0.188677314094456,0.188677314094456,0.862684031422787,-0.0532025545558683,0.596750401591585,0.445940187310136,0.679820235025742,0.487660048690392,0.641317765482093,0.465166835668251,0.762071992976295,0.653562294483011,0.74183412495433,0.622835022747226,0.544610887833394,0.54817397115992,0.647912885662432,0.485113603524543,0.469540535928425,0.471335587051012,0.528907417936436,0.646594610446094,0.358698470313715,0.400375939849624,0.413728286232824,0.417876588021779,0.456702100077781,0.304447296746024,0.258236185248464,0.244503227583199,0,0.619520653470639,0,0,0.585938640260837,0.664765361680062,0.584651283380866,0.257926734161636,0.326650614265025,0.0916280430870326,0.564233860513353,"cwatm_20crv3-era5_obsclim_histsoc_default_qtot_global_daily"
"8","412066","camels-aus-v2-412066","camels-aus-v2",1635.38520471789,-0.192609878391063,0.325965378384808,0.00621312653085604,-0.195908058698121,-0.200066040546361,0.713779235019017,0.324718886983038,0.293234229083286,0.325829725829726,0.331614579447677,0.331614579447677,0.94598338943987,0.132644842499261,0.713617767387493,0.581005260081824,0.652834599649328,0.759175039661555,0.778407964213508,0.673506081438392,0.799501397597643,0.816826571982574,0.816446324695928,0.793275909974993,0.776123535021071,0.750774447480328,0.831827711072994,0.620651796992146,0.621068758517571,0.626128390194596,0.649559648796477,0.740346864875167,0.590470745187726,0.657937869258624,0.708862206975414,0.74271012006861,0.743929864684582,0.248927530731303,0.238150148733949,0.452361464407204,0.395745250496664,0.64436566213511,0.409726946027323,0.63877685656492,0.825783574153268,-0.003621116828664,-0.0590432628168477,0.146648370681547,0.272747121086729,0.239191765849715,-0.0658280922431866,"cwatm_20crv3-era5_obsclim_histsoc_default_qtot_global_daily"
"9","416010","camels-aus-v2-416010","camels-aus-v2",2142.93274298004,-1.45669695455327,-2.71056303459338,-0.0206492929202615,-0.311492769112664,-1.40699422572882,0.629518820337473,0.10354609929078,0.262904717853839,0.0549259944495837,0.403007416635138,0.403007416635138,0.333029410207912,-0.382693047567351,0.715945517447979,0.701341032410176,0.688359975285391,0.649272332862541,0.51539684091284,0.538637217998491,0.740664350846722,0.754233608336952,0.776224489795918,0.658488927485888,0.579021683747835,0.407082357462152,0.754548257786001,0.270033612435695,0.273178977896316,0.33557514018731,0.491409667699333,0.673284901866117,0.358248535306815,0.382793709528215,0.376379895158804,0.585322232500771,0.61936478569226,-0.328026200705472,0.383559537722306,0,0,0.0806190654280108,0,0,0.0921417578018464,0.5754548257786,0.615171137835338,0.190892779545374,0.167799826874114,-0.0839501610138506,0.627505396238051,"cwatm_20crv3-era5_obsclim_histsoc_default_qtot_global_daily"
"10","416032","camels-aus-v2-416032","camels-aus-v2",1586.71721064528,-1.9600435956423,-0.51549924176718,-0.0183795135477423,-0.309886769119376,-1.90662130989886,0.556853672643146,-0.0837187789084181,0.00618758141554494,0.135612244897959,0.361714106724151,0.361714106724151,0.755664289060595,-0.270447470760559,0.714505250576283,0.789524236588886,0.674905551796177,0.67526473260546,0.769500502497406,0.677595630885195,0.750683062845595,0.786970631283877,0.70974749136738,0.581187836137877,0.603291167887684,0.397040740298786,0.736756404689535,0.610062975152676,0.615922685528783,0.636384511452485,0.599309337117921,0.635345331459466,0.420538428137212,0.45636126791142,0.519322622666088,0.545675300647549,0.640826395312982,0.324717641146049,0.182903989306494,-0.251515875774216,0,0.474067408392911,0,0,0.610837946388266,0.486933395004625,0.501156336725254,0.125337911005969,0.222477966456343,-0.0921724031053509,0.495721554116559,"cwatm_20crv3-era5_obsclim_histsoc_default_qtot_global_daily"
