"","gauge_id","elev_mean","slope_mean","area_gages2","area_geospa_fabric","huc_02","gauge_name","mdl","NSE","KGE","NSEB","KGEB","BE","r_halfFlowDay","r_QCI","r_slope_fdc","r_BFI","rPearson","Beta","Beta_p","Gamma","Gamma_p","KGElf","r_mag_m1","r_mag_m2","r_mag_m3","r_mag_m4","r_mag_m5","r_mag_m6","r_mag_m7","r_mag_m8","r_mag_m9","r_mag_m10","r_mag_m11","r_mag_m12","r_mag_ann","r_min_1d","r_min_3d","r_min_7d","r_min_30d","r_min_90d","r_max_1d","r_max_3d","r_max_7d","r_max_30d","r_max_90d","r_min_timing","r_max_timing","r_no_high_pulses","r_no_low_pulses","r_dur_high_pulses","r_dur_low_pulses","r_numDays_low","r_numDays_high","r_mean_pos_diff","r_mean_neg_diff","r_no_rises","r_no_falls","r_rld","r_fld","CoV","QCI"
"1","01013500",250.31,21.64152,2252.7,"2303.95","01","Fish River near Fort Kent, Maine","HBV_ub",0.866582026661618,0.822615075273237,0.701478421285188,0.794013474958741,0.553070924009011,0.244649462026363,0.866666666666667,0.721212121212121,0.672727272727273,0.944096783947113,0.944096783947113,0.835595882873526,1.03621502764224,0.96378497235776,-0.565180795464841,0.636363636363636,0.648484848484848,0.733333333333333,0.76969696969697,0.903030303030303,0.624242424242424,0.927272727272727,0.963636363636364,0.866666666666667,0.951515151515151,0.975757575757576,0.842424242424242,0.903030303030303,-0.492403490380852,-0.316666666666667,-0.316666666666667,-0.316666666666667,0.0333333333333333,0.660606060606061,0.8,0.883333333333333,0.85,0.866666666666667,-0.116666666666667,0.927999426030181,0.493864798324795,0.463414634146341,0.364743326208039,-0.309090909090909,0.757575757575757,0.595747432806463,0.733333333333333,0.95,0.343882720946868,0.484564104677082,0.216666666666667,0.883333333333333,1.05065617648995,15.184357123951
"2","01022500",92.68,17.79072,573.6,"620.38","01","Narraguagus River at Cherryfield, Maine","HBV_ub",0.720877232724475,0.785796291211547,0.183680597453715,0.313816270969954,0.658071624409664,0.757575757575757,0.83030303030303,0.466666666666667,0.757575757575757,0.853753656643338,0.853753656643338,0.923285863511964,0.863580876793506,0.863580876793506,0.576818104039356,0.224242424242424,0.745454545454545,0.915151515151515,0.551515151515151,0.927272727272727,0.709090909090909,0.927272727272727,0.745454545454545,0.903030303030303,0.866666666666667,0.806060606060606,0.927272727272727,0.842424242424242,0.182371663104019,0.5,0.45,0.5,0.65,0.781818181818182,0.883333333333333,0.716666666666667,0.75,0.85,0.468623348903205,-0.15,0.564744966402014,-0.355142402602289,0.83030303030303,0.224242424242424,0.733333333333333,0.915151515151515,0.883333333333333,0.966666666666667,0.400847450099114,0.340453274824098,0.15062893357603,0.983333333333333,0.643249719861013,11.1275173765099
"3","01030500",143.8,12.79195,3676.17,"3676.09","01","Mattawamkeag River near Mattawamkeag, Maine","HBV_ub",0.848088671077405,0.900366259540536,0.431683650244542,0.57230826619408,0.732699351359571,0.473866342664784,0.781818181818182,0.490909090909091,0.927272727272727,0.922372255007119,0.922372255007119,0.937546131029666,0.999425808481085,0.999425808481085,0.214239093297114,0.648484848484848,0.83030303030303,0.890909090909091,0.866666666666667,0.806060606060606,0.927272727272727,0.951515151515151,0.927272727272727,0.903030303030303,0.83030303030303,0.951515151515151,0.890909090909091,0.975757575757576,-0.587878787878788,-0.716666666666667,-0.766666666666667,-0.7,0.35,0.76969696969697,0.816666666666667,0.75,0.8,0.816666666666667,-0.0334730963502289,0.357142857142857,0.550171955608391,0.545275254234647,0.539393939393939,0.175757575757576,0.733333333333333,0.890909090909091,0.866666666666667,0.966666666666667,0.65546218487395,0.709505377633945,0.2,0.933333333333333,0.92490977620943,14.7242314115597
"4","01031500",247.8,29.56035,769.05,"766.53","01","Piscataquis River near Dover-Foxcroft, Maine","HBV_ub",0.73685361203455,0.825299907804014,0.172314320396334,0.299836915025121,0.682069661889696,0.611623655065909,0.903030303030303,0.187878787878788,0.854545454545454,0.859228975859285,0.859228975859285,0.940985144944314,0.915024192510946,0.915024192510946,0.20061643515482,0.406060606060606,0.321212121212121,0.83030303030303,0.733333333333333,0.890909090909091,0.866666666666667,0.939393939393939,0.842424242424242,0.939393939393939,0.951515151515151,0.842424242424242,1,0.866666666666667,-0.20246922931615,-0.30125786715206,-0.25,-0.0666666666666667,-0.0666666666666667,0.842424242424242,0.8,0.833333333333333,0.8,0.916666666666667,0.577410912041449,0.05,0.532029321535047,0,0.478787878787879,0.103343942425611,0.551515151515151,0.878787878787879,0.7,0.916666666666667,-0.11814451160816,0.199159694170861,-0.333333333333333,0.9,0.90097569992954,13.6180303968756
"5","01047000",310.38,49.92122,909.1,"904.94","01","Carrabassett River near North Anson, Maine","HBV_ub",0.735415450901377,0.819744978843055,0.129954083634311,0.245599151047685,0.695895878456816,0.50920245398773,0.696969696969697,0.224242424242424,0.854545454545454,0.858975745368198,0.858975745368198,0.926362076269712,0.915256336835563,0.915256336835563,0.406012276628998,0.333333333333333,0.721212121212121,0.781818181818182,0.781818181818182,0.890909090909091,0.866666666666667,0.951515151515151,0.878787878787879,0.806060606060606,0.963636363636364,0.963636363636364,0.951515151515151,0.951515151515151,-0.187878787878788,-0.516666666666667,-0.666666666666667,-0.516666666666667,-0.116666666666667,0.781818181818182,0.716666666666667,0.716666666666667,0.766666666666667,0.916666666666667,0.669461927004578,0.4,0.096392538542376,0.410796932770477,-0.106707317073171,-0.709090909090909,0.547114989312058,0.911858315520097,0.683333333333333,0.883333333333333,-0.0210972342157428,-0.067511149490377,-0.0333333333333333,0.866666666666667,0.835292124948691,12.6283276885
"6","01052500",615.7,60.05183,383.82,"396.1","01","Diamond River near Wentworth Location, NH","HBV_ub",0.775714708794045,0.813608169166917,0.165893957434472,0.291841951300297,0.73110698189393,0.780502314648453,0.76969696969697,0.0424242424242424,0.636363636363636,0.885743825336592,0.885743825336592,0.870793265021584,1.07066159344942,0.929338406550582,0.263864877994458,0.709090909090909,0.321212121212121,0.854545454545454,0.854545454545454,0.76969696969697,0.793939393939394,0.963636363636364,0.660606060606061,0.963636363636364,0.963636363636364,0.684848484848485,0.793939393939394,0.83030303030303,-0.65653798717447,-0.683333333333333,-0.733333333333333,-0.783333333333333,-0.35,0.890909090909091,0.883333333333333,0.9,0.933333333333333,0.916666666666667,0.189875107941685,0.945614971893967,0.235310402667506,-0.0975900072948533,-0.0486324434944052,-0.0424242424242424,0.693012319795274,0.790277206784084,0.716666666666667,0.883333333333333,0.502168580365544,0.152542372881356,-0.627620556566792,0.933333333333333,0.903163446472774,12.9614015727163
"7","01054200",472.31,90.13951,180.98,"181.33","01","Wild River at Gilead, Maine","HBV_ub",0.585084356408533,0.668428375306265,-0.00691120353930752,0.0343909595987233,0.587932240565968,0.284848484848485,0.127272727272727,-0.321212121212121,0.587878787878788,0.767647233483295,0.767647233483295,0.921744786545636,0.776778012370446,0.776778012370446,0.272223616944915,0.103030303030303,0.575757575757576,0.624242424242424,0.757575757575757,0.963636363636364,0.709090909090909,0.903030303030303,0.709090909090909,0.903030303030303,0.866666666666667,0.939393939393939,0.818181818181818,0.757575757575757,-0.151976385920016,-0.216666666666667,-0.216666666666667,-0.216666666666667,0,0.866666666666667,0.683333333333333,0.55,0.8,0.633333333333333,0.705907277725455,0.418413704377862,0.62858726619262,-0.500156323280355,0.648484848484848,-0.127272727272727,0.442424242424242,0.638300820864068,0.816666666666667,0.733333333333333,0.673875602164328,0.258620689655172,-0.167365481751145,0.733333333333333,0.860337625736024,11.4037339804128
"8","01055000",423.12,72.81304,250.64,"251.16","01","Swift River near Roxbury, Maine","HBV_ub",0.609745978815815,0.717337728507308,0.0386470225865125,0.112548407356134,0.594057510245446,0.434252795096795,0.757575757575757,-0.490909090909091,0.890909090909091,0.784735232888039,0.784735232888039,0.859771682428865,0.88212269634569,0.88212269634569,0.159301884356529,0.418181818181818,0.36969696969697,0.757575757575757,0.854545454545454,0.866666666666667,0.842424242424242,0.951515151515151,0.612121212121212,0.866666666666667,0.915151515151515,0.927272727272727,0.890909090909091,0.975757575757576,-0.418181818181818,-0.333333333333333,-0.666666666666667,-0.466666666666667,-0.0333333333333333,0.587878787878788,0.733333333333333,0.65,0.816666666666667,0.916666666666667,-0.0168073161363204,-0.183333333333333,0.340909090909091,-0.431244346017065,0.660606060606061,-0.206687884851222,0.220184515823727,0.878787878787879,0.916666666666667,0.983333333333333,0.205882352941176,-0.0508492836180921,-0.233333333333333,0.983333333333333,0.901318387093966,12.2699328580451
"9","01057000",215.59,32.68445,190.92,"197.7","01","Little Androscoggin River near South Paris, Maine","HBV_ub",0.742536494341415,0.778118021192356,0.122993492671303,0.236305493248896,0.706429195784645,0.75609756097561,0.6,0.672727272727273,0.903030303030303,0.869555096210613,0.869555096210613,0.907946236668476,0.845916112940135,0.845916112940135,0.302902943611708,0.551515151515151,0.648484848484848,0.890909090909091,0.76969696969697,0.842424242424242,0.842424242424242,0.963636363636364,0.866666666666667,0.915151515151515,0.951515151515151,0.915151515151515,0.951515151515151,0.939393939393939,-0.333333333333333,-0.283333333333333,-0.0833333333333333,0.633333333333333,0.916666666666667,0.903030303030303,0.766666666666667,0.666666666666667,0.75,0.666666666666667,-0.24267994853916,0.966666666666667,0.166666666666667,-0.111154002875346,0.43030303030303,0.515151515151515,0.620063654553666,0.878787878787879,0.95,0.966666666666667,0.489490694090439,0.300454090136962,0.183333333333333,0.916666666666667,0.865491692101406,12.8241368109063
"10","01073000",37.67,4.75043,31.3,"32.11","01","OYSTER RIVER NEAR DURHAM, NH","HBV_ub",0.845045053972233,0.842224726304797,0.0438283547633627,0.120853850990565,0.837942333053164,0.923780487804878,0.866666666666667,0.587878787878788,0.915151515151515,0.92852952786978,0.92852952786978,0.905667838934008,0.895661838277171,0.895661838277171,0.398199610791837,0.478787878787879,0.975757575757576,0.333333333333333,0.951515151515151,0.939393939393939,0.76969696969697,0.975757575757576,0.903030303030303,0.903030303030303,0.939393939393939,0.987878787878788,0.951515151515151,0.951515151515151,0.612121212121212,0.483333333333333,0.5,0.866666666666667,0.65,0.939393939393939,0.966666666666667,0.883333333333333,0.933333333333333,0.966666666666667,0.383333333333333,1,0.705931208002518,0,0.406060606060606,0.382980492518441,0.66261704261127,0.951515151515151,0.933333333333333,1,0.154519246356152,0.280873951729881,0.433333333333333,1,0.775345937801794,11.61985615824
