"","ID","mdl","NSE","KGE","NSEB","KGEB","BE","r_halfFlowDay","r_QCI","r_slope_fdc","r_BFI","rPearson","Beta","Beta_p","Gamma","Gamma_p","KGElf","r_mag_m1","r_mag_m2","r_mag_m3","r_mag_m4","r_mag_m5","r_mag_m6","r_mag_m7","r_mag_m8","r_mag_m9","r_mag_m10","r_mag_m11","r_mag_m12","r_mag_ann","r_min_1d","r_min_3d","r_min_7d","r_min_30d","r_min_90d","r_max_1d","r_max_3d","r_max_7d","r_max_30d","r_max_90d","r_min_timing","r_max_timing","r_no_high_pulses","r_no_low_pulses","r_dur_high_pulses","r_dur_low_pulses","r_numDays_low","r_numDays_high","r_mean_pos_diff","r_mean_neg_diff","r_no_rises","r_no_falls","r_rld","r_fld","CoV","QCI","varSeas_stl","varInterannual_stl","varRem_stl","varSeas_clas","varInterannual_clas","varRem_clas","varSeas_fourier","varInterannual_fourier","varRem_fourier"
"14","CHFO-0227","prevah-Kraft2025",0.757965994916189,0.815440313288041,0.524568279770436,0.622168973457954,0.490917423501014,0.73677650072598,0.732337600758653,0.767188240872451,0.539993434730277,0.870647694889803,0.870647694889803,0.995316411745247,0.868438899658924,0.868438899658924,0.415939198809876,0.747273589378852,0.606685633001422,0.713371266002845,0.874110953058322,0.880275011853959,0.874822190611664,0.82952182952183,0.766495240179451,0.894736842105263,0.813108655213918,0.894299157457052,0.819455082612977,0.77524893314367,0.337325115010426,0.416884052508652,0.423897581792319,0.442626837363679,0.658368895211,0.802275960170697,0.755571360834519,0.841631104788999,0.761498340445709,0.749881460407776,0.231599559438804,0.371161893269777,0.186356331179122,-0.25906530551272,0.469828100515699,0.327854006407291,0.373328970949734,0.641649363336363,0.864864864864865,0.899478425794215,0.226033558796462,0.143518302461934,0.233629919538893,0.825035561877667,0.742597911139345,12.754532446449,0.554675222077972,0.155459857501515,0.240624642264717,0.554674689947283,0.0526185367601347,0.382235639364103,0.549440125543858,0.147202098539958,0.303357775916184
"15","CHFO-0081","prevah-Kraft2025",0.870031277384007,0.832649408489189,0.751405277186525,0.816443464105954,0.477186316969766,0.67754354533515,0.600348432055749,0.790766550522648,0.369374811235276,0.954338364579946,0.954338364579946,0.897691173841286,0.875685320175731,0.875685320175731,0.894938521889933,0.815526113873884,0.83259055181914,0.856413580747103,0.891256786322016,0.852848229478972,0.792723442184588,0.700672554898306,0.365529535694028,0.618183291467466,0.681387245766145,0.709099748804797,0.649785268616806,0.568989547038328,0.341093539044321,0.363184947802033,0.388327526132404,0.57020905923345,0.705052264808362,0.599329239646856,0.701219512195122,0.736062717770035,0.697560975609756,0.634668989547038,0.491021625314112,0.541310789611295,0.344234350628261,0.227914466678306,0.463669630614932,0.224681910822109,0.637810049584908,0.474129664317069,0.779268292682927,0.817073170731707,0.577810916078187,0.545199643668972,0.547505990499919,0.700348432055749,0.802528548085442,13.5712814983474,0.763410590608945,0.0585379479625619,0.150421445291334,0.766426607198069,0.00850091819219967,0.223640923320037,0.763104654528363,0.0280329209135657,0.208862424558071
"16","CHFO-0110","prevah-Kraft2025",0.717439735600925,0.765773580194841,0.024225481899438,-0.101755733117175,0.710424632783909,0.892667274645845,0.874390243902439,0.59425087108014,0.670945333736031,0.847270190883641,0.847270190883641,0.979562392133255,0.823597263834406,0.823597263834406,0.732829705895964,0.918969289360668,0.899359857385949,0.878291872619723,0.941333765497123,0.894173891905032,0.876509196985658,0.916376306620209,0.875212705615428,0.865975204602544,0.941657888339681,0.874564459930314,0.835993841665991,0.915505226480836,0.72445648439507,0.734994340274827,0.726860926687989,0.637108013937282,0.825261324041812,0.723344947735192,0.775087108013937,0.890592334494774,0.923170731707317,0.931533101045296,0.542111459469816,0.616242602596441,0.496715427256546,0.426984037822435,0.76440862629711,0.529908956937381,0.795276325125444,0.847910409477434,0.874390243902439,0.974216027874565,0.373601379802443,0.495948408189561,0.382889750766184,0.947386759581882,0.277999213040244,8.79170652021968,0.0722810802543914,0.236304621777249,0.578327736971813,0.0716123294017656,0.029005087129543,0.890327454921043,0.0701242322022769,0.108216353547056,0.821659414250665
"17","CHFO-0118","prevah-Kraft2025",0.877057929320378,0.858181322854913,0.757177558908656,0.821015531715311,0.493695598614896,0.709684931804757,0.411672473867596,0.755749128919861,0.286620356387798,0.948674376574051,0.948674376574051,0.918326968517076,0.896039750406662,0.896039750406662,0.896459788302704,0.733571023417875,0.666153472165951,0.772627825946034,0.77311401020987,0.850255246738514,0.754963131026659,0.638765091969857,0.0619884936390892,0.472652135159225,0.481241390486995,0.513815736164006,0.585446884369176,0.31219512195122,0.603442302457562,0.603790029116289,0.597909407665505,0.538612309409376,0.66184668989547,0.643728222996516,0.599651567944251,0.648432055749129,0.60191637630662,0.49390243902439,0.54650910548644,0.688238130252599,0.32185912967634,0.181589750983743,0.304220935079753,0.538555373657086,0.487182870330969,0.349609801090861,0.700348432055749,0.752613240418119,0.445950746518372,0.394619249831727,0.546238620546979,0.650871080139373,0.85083393360098,14.2158535224004,0.768572178269092,0.0628515263118792,0.14260023401919,0.770709481698594,0.0119290901484706,0.215780628734989,0.768606834118415,0.0335934108656348,0.19779975501595
"18","CHFO-0152","prevah-Kraft2025",0.692785521167486,0.792372842268108,-0.0168789429586602,-0.261970732626126,0.697884904629199,0.844586349859674,0.710131332082552,0.499249530956848,0.539421440726035,0.834776463718485,0.834776463718485,0.91862677033531,0.904142724948012,0.904142724948012,0.257324102181083,0.950522648083624,0.898432055749129,0.925261324041812,0.884843205574913,0.942508710801394,0.899359857385949,0.909893849769063,0.906652621343489,0.897253058909327,0.939713151284337,0.931934203062961,0.941171704075845,0.797373358348968,0.64173359518511,0.652624666477816,0.644026455983138,0.736210131332082,0.818574108818011,0.502063789868668,0.662288930581613,0.714446529080675,0.861163227016885,0.848217636022514,0.53342458953867,0.598056117492834,0.435406947146352,0.274155662092532,0.501078902664881,0.563895675156354,0.788359547829887,0.732960946301164,0.687992495309568,0.875984990619137,0.290847212911599,0.236191106708579,0.253307064452575,0.873358348968105,0.226315841036255,8.47101173769657,0.034936417993201,0.226124910157286,0.630113456607194,0.0337655466239971,0.0174582024454209,0.947138575959001,0.0333614332113348,0.0703999172184548,0.896238649570232
"19","CHFO-0158","prevah-Kraft2025",0.644927505195371,0.785332132610778,0.045344668916616,-0.0426989891072584,0.628062104464784,0.966791597664081,0.785714285714286,0.489024390243903,0.867109634551495,0.898125354971191,0.898125354971191,0.862088913572041,1.12916803873231,0.870831961267692,0.79928961840649,0.960132890365448,0.877805688355887,0.884450206628312,0.950085082246171,0.96596710153148,0.947654160926991,0.940199335548173,0.91021797261162,0.937282229965157,0.964670610161251,0.966453285795316,0.937930475650271,0.937282229965157,0.781689834721819,0.782472343765378,0.802961672473868,0.841463414634147,0.925087108013937,0.69616724738676,0.758536585365854,0.78815331010453,0.85993031358885,0.913763066202091,0.726876661692765,0.626437783199721,0.498715149600389,0.515984820541027,0.66570819197987,0.656759796552657,0.842453532978358,0.919527713494517,0.861498257839721,0.931184668989547,0.106504146430122,-0.21694662066001,0.115878894476864,0.893554006968641,0.377022436690464,9.31157933940182,0.094275346174293,0.266450926004624,0.539870129226996,0.0899737171417077,0.0566696290728796,0.846587375787228,0.0903033544066406,0.194758216873027,0.71493842872033
"20","CHFO-0159","prevah-Kraft2025",0.708905383817164,0.651955453509568,0.707990904527964,0.781502002485124,0.00313168083933069,0.714005163259573,0.84425087108014,0.747386759581882,0.741014799154334,0.896103523602401,0.896103523602401,0.712133742861834,1.16575146012979,0.834248539870212,0.452268819132694,0.514463981849121,0.365205412851471,0.641844258974151,0.840369500040515,0.91021797261162,0.697269265051454,0.70391378332388,0.784296248278097,0.798881776193177,0.839235070091565,0.877967749777166,0.643140750344381,0.730313588850174,0.466800801979976,0.429928592858342,0.438074503966487,0.467595818815331,0.467770034843206,0.688327526132404,0.751045296167248,0.766932358408564,0.763763066202091,0.740940766550523,0.338334714850548,0.386406252368671,0.121007125769325,0.352600779386273,0.150326799668911,0.410893285193568,0.486982821016489,0.696423898822503,0.739372822299652,0.721080139372822,-0.280442559216863,0.399912851721913,0.0420750033066034,0.565679442508711,0.817138575496899,13.6686941898771,0.725657599635458,0.079262438971951,0.169538812246815,0.725644965616533,0.0173813802413598,0.256242335545033,0.721728829674677,0.0705100033268377,0.207761166998484
"21","CHFO-0162","prevah-Kraft2025",0.467684113586252,0.74319775997591,0.0162357942880224,-0.126899876611185,0.458898907560378,0.931211857018309,0.790940766550523,0.788675958188153,0.745998187858653,0.850598075321084,0.850598075321084,0.79540138731256,1.0420221735516,0.957977826448403,0.800640343865227,0.927396483267158,0.898711611700835,0.931934203062961,0.959322583259055,0.960132890365448,0.946681792399319,0.925289684790536,0.951381573616401,0.945871485292926,0.92723442184588,0.958836398995219,0.920427842152176,0.927351916376307,0.840862564358053,0.848120563546772,0.852389042143094,0.873519163763066,0.915505226480836,0.77822299651568,0.881135938812202,0.882926829268293,0.927874564459931,0.917770034843206,0.782832246981293,0.584883468209095,0.44787077968329,0.537278411459445,0.895896858526291,0.827630363434168,0.840625466511005,0.933249096785819,0.842857142857143,0.947735191637631,0.424834606873724,0.301467289774333,0.122488997458221,0.937282229965157,0.168811898883407,8.51649753687445,0.0622702754121868,0.30279249338751,0.512328595414297,0.0611072437088998,0.102825616154788,0.812581378987533,0.0625193062553413,0.248035604065599,0.689445089679057
"22","CHFO-0200","prevah-Kraft2025",0.708335875594682,0.588106578721801,0.0732409814172654,0.0236773751970724,0.685285906522549,0.962599822961867,0.87404181184669,0.628397212543554,0.590456055572335,0.901195669342567,0.901195669342567,0.663279865342558,0.78433023936613,0.78433023936613,0.380245987521611,0.951543635037679,0.874888582772871,0.93209626448424,0.955595170569646,0.888663803581557,0.928206790373552,0.879750425411231,0.850417308159793,0.870026740134511,0.922696702050077,0.948140345190827,0.89806336601572,0.945121951219512,0.864749537428584,0.886091389088249,0.887233765378376,0.849651567944251,0.87020905923345,0.76411149825784,0.842508710801394,0.890418118466899,0.93623693379791,0.945818815331011,0.505120945699059,0.604521497284767,0.50004306120383,0.193625513374829,0.776320954487668,0.528752602985764,0.55016254449418,0.938556826083512,0.730313588850174,0.969860627177701,0.531830783219291,0.283438836408218,0.141400941467124,0.957491289198606,0.402224468755061,9.48521032665775,0.115708843517948,0.249805153080418,0.526017058426983,0.115790821144091,0.0508244339362676,0.82490137537526,0.1168339180776,0.156014171077675,0.727151910844723
"23","CHFO-0217","prevah-Kraft2025",0.767459957216257,0.797795511152941,0.0510037760914878,-0.0260275796036711,0.754962098978636,0.962409552224581,0.891181988742964,0.763789868667917,0.547038327526132,0.891845324154529,0.891845324154529,0.871463219346723,0.887449933709691,0.887449933709691,0.720019404582966,0.944090056285178,0.853470919324578,0.911069418386491,0.920075046904315,0.882176360225141,0.916510318949343,0.803484320557491,0.781010452961673,0.858362369337979,0.902787456445993,0.908885017421603,0.923344947735192,0.900187617260788,0.679277291441132,0.685430155938892,0.726394296966852,0.823639774859287,0.812382739212007,0.710821333865147,0.818011257035647,0.868855534709193,0.921013133208255,0.883489681050657,0.750202675314147,0.398554811824684,0.615068145435456,0.445652387029528,0.867007553611487,0.720242047372902,0.857712046533238,0.915547839919203,0.83639774859287,0.977673545966229,0.670381635639521,0.248188279972635,0.284822894988566,0.962101313320825,0.31735927892393,9.01560855916256,0.10246640261587,0.251800238207317,0.538855536788395,0.0992595442314431,0.0445709654415864,0.840869349631714,0.0973535495327646,0.170655810153486,0.731990640313679
"24","CHFO-0237","prevah-Kraft2025",0.715755123462003,0.623087813757736,-0.0225618419189628,-0.25201954909583,0.722026712824941,0.879822730267953,0.932486631016043,0.708890374331551,0.213139801375095,0.859851142494753,0.859851142494753,0.913901286563791,0.66087155026078,0.66087155026078,0.47755892678133,0.884024064171123,0.939505347593583,0.844919786096257,0.905080213903743,0.936831550802139,0.913435828877005,0.952635599694423,0.900076394194041,0.885103132161956,0.938579067990833,0.928189457601222,0.889075630252101,0.769050802139037,0.644082354871302,0.667000921523217,0.694911007690689,0.837232620320856,0.90307486631016,0.650735294117647,0.786764705882353,0.780748663101604,0.642045454545455,0.761363636363636,0.580399716393221,0.648519845084651,0.281661745375709,0.175188480407218,0.434528287637275,0.358771221700097,0.57983302199232,0.80274533973129,0.760360962566845,0.9100935828877,0.464158944538125,0.530826861645821,0.303496741741462,0.867312834224599,0.285857245749442,8.52717541096366,0.0380703098580271,0.213690838705163,0.643115159232163,0.0383148968695871,0.0129699622023225,0.94629286019132,0.0374626263491694,0.0686382491659644,0.89389912448458
"25","CHFO-0240","prevah-Kraft2025",0.531209795361832,0.472930178541188,-0.0356551403218375,-0.315778418099284,0.547349125798296,0.821349977132349,0.37866568914956,0.413489736070381,0.298128342245989,0.737497063828247,0.737497063828247,0.835035883396672,0.573758700467544,0.573758700467544,0.24884087917819,0.932551319648094,0.830278592375366,0.844208211143695,0.852639296187683,0.831378299120235,0.791788856304985,0.895527859237537,0.858870967741935,0.899560117302053,0.873328877005348,0.901069518716578,0.905414438502674,0.839442815249267,0.538362783532113,0.561738016843573,0.545821114369501,0.77258064516129,0.834274193548387,0.490102639296188,0.45124633431085,0.643328445747801,0.616935483870968,0.567338709677419,0.31127700738166,0.327082079648847,0.325027276350125,0.308356728206255,0.469617818854402,0.669431881949135,0.650427956648925,0.837138930617447,0.849340175953079,0.896260997067449,0.086007666219967,0.336229256871193,-0.121928861602114,0.883064516129032,0.309494614450295,8.49624784780784,0.028020134257939,0.221805970188494,0.640605985968513,0.0286612984006924,0.0206531685290469,0.945771510529573,0.0277069306478736,0.0803850412083167,0.891908028143807
"26","CHFO-0251","prevah-Kraft2025",0.714384470365919,0.777772307870147,0.0557544586054661,-0.0167364135931338,0.697519853562388,0.890425490494709,0.822473867595819,0.677177700348432,0.698429477499245,0.85199088096441,0.85199088096441,0.912079768918766,0.859470711955507,0.859470711955507,0.641190898451162,0.826756340653108,0.838748885827729,0.782837695486589,0.929827404586338,0.92593793047565,0.92836885179483,0.959322583259055,0.915241876671258,0.9248035005267,0.913297139615914,0.85916862490884,0.831456121870189,0.783275261324042,0.580986838577644,0.602526683211679,0.658739492763012,0.72595818815331,0.670905923344948,0.48205574912892,0.668292682926829,0.744773519163763,0.794425087108014,0.826655052264809,0.374280988778094,0.215881866302299,0.572556846488239,0.259041225303001,0.736126840317101,0.57765390502029,0.737629192479121,0.781894278254731,0.768118466898955,0.894250871080139,0.426233333064827,0.509858523720834,0.467566982864728,0.854703832752613,0.410461904407338,9.38696328008973,0.10161406081942,0.207218208579687,0.58968388502938,0.102410417049159,0.0166432159358601,0.881156991622534,0.100178952404559,0.0776160900595973,0.822204957535841
"27","CHAG-0001","prevah-Kraft2025",0.799591721037638,0.642079620727339,0.0610529742452023,0.0181175917099068,0.786560611551799,0.954752217231834,0.881226053639847,0.803503010399562,0.70607553366174,0.90511698008368,0.90511698008368,0.804685562345987,0.715471476167782,0.715471476167782,0.00742937080814754,0.958620689655172,0.862958843159066,0.935928809788654,0.938153503893215,0.923915461624027,0.893659621802002,0.826473859844271,0.786874304783092,0.894549499443827,0.97285873192436,0.985221674876847,0.902113459399333,0.829228243021346,0.573792789266468,0.625762072699094,0.709748189674197,0.864258347016968,0.876299945265463,0.787629994526546,0.806787082649152,0.865353037766831,0.91351943076081,0.937055281882868,0.636363731791216,0.839447029838489,0.440924021148488,0.0777617458001311,0.513206519107357,0.665855162064901,0.658451615175178,0.711035282794715,0.707170224411604,0.967706622879037,0.163206418328138,0.345873982384687,0.319967157779467,0.900930487137384,0.522875992238278,10.069963614041,0.141661547178481,0.198323602065472,0.576248519494966,0.120307377051274,0.0420997851763579,0.827653432950962,0.149493801729414,0.125689561524969,0.724816636745616
