"","gauge_id","gauge_id2","src","area_km2","NSE","KGE","NSEB","KGEB","BE","r_halfFlowDay","r_QCI","r_slope_fdc","r_BFI","rPearson","Beta","Gamma","KGElf","r_mag_m1","r_mag_m2","r_mag_m3","r_mag_m4","r_mag_m5","r_mag_m6","r_mag_m7","r_mag_m8","r_mag_m9","r_mag_m10","r_mag_m11","r_mag_m12","r_mag_ann","r_min_1d","r_min_3d","r_min_7d","r_min_30d","r_min_90d","r_max_1d","r_max_3d","r_max_7d","r_max_30d","r_max_90d","r_min_timing","r_max_timing","r_no_high_pulses","r_no_low_pulses","r_dur_high_pulses","r_dur_low_pulses","r_numDays_low","r_numDays_high","r_mean_pos_diff","r_mean_neg_diff","r_no_rises","r_no_falls","r_rld","r_fld","mdl"
"88","42089998","camels-br-42089998","camels-br",4350,-0.759256592182245,0.358027609568179,0.192819546277944,0.243667318987799,-1.17950841607969,NA,NA,NA,NA,0.478172935551182,0.478172935551182,1.36584885879764,0.311553063282605,0.883415435139573,0.565217391304348,0.799799465240642,0.734237536656892,0.72253628724217,0.601938502673797,0.647608453837597,0.619354838709678,0.79584017515052,0.814782608695652,0.684102564102564,0.846764346764347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lpjml5-7-10-fire_20crv3-era5_obsclim_histsoc_default_qtot_global_daily"
"89","42187000","camels-br-42187000","camels-br",1310,-13.0145500395395,-0.531086261935565,0.143278034300101,0.155781019257953,-15.3583409794919,0.410256422725349,-0.0443349753694581,0.361620892015031,0.494088669950739,0.566457659538137,0.566457659538137,2.11106519084534,-2.27036661148317,0.784321475625823,0.644061583577713,0.81000704721635,0.772938689217759,0.58816067653277,0.459055673009161,0.459055673009161,0.43596837944664,0.453359683794466,0.388010540184453,0.452431289640592,0.669441874807277,0.742364532019704,0.322326308245367,0.356694176864963,0.445128713808693,0.57088122605364,0.473137973137973,0.59709223614566,0.620197044334975,0.683251231527093,0.761904761904762,0.729548229548229,0.309224437209746,0.253756274578738,0.25560501925494,0.160477839084159,0.659605911330049,0.647279413686476,0.496458711506239,0.703288587672285,0.300492610837438,0.234975369458128,0.357098906236393,0.567881412609767,0.108141397544005,0.182758620689655,"lpjml5-7-10-fire_20crv3-era5_obsclim_histsoc_default_qtot_global_daily"
"90","43300000","camels-br-43300000","camels-br",3160,-3.39288743448607,-0.36620497812245,0.277527288590045,0.351303657278849,-5.0803506694572,0.0632530120481928,0.315789473684211,0.103759398496241,0.546753246753247,0.53254474387283,0.53254474387283,2.28165017727457,-2.90857916681535,0.645966228893058,0.637254901960784,0.647840531561462,0.859106010268801,0.54250060773033,0.653310104529617,0.647538508003624,0.6538407329105,0.699365750528541,0.714609837128272,0.673814557535488,0.79249530956848,0.58796992481203,0.718585605980641,0.682963568418539,0.657142857142857,0.563157894736842,0.549122807017544,0.372320447540944,0.410526315789474,0.369924812030075,0.480701754385965,0.56140350877193,0.41140100066944,0.415989622228348,0.0784316802479192,0.0963640783789534,0.332455833965853,0.0963493275051085,0.603234341268357,0.63732129420617,0.0255639097744361,0.0827067669172932,-0.0151114479994137,-0.0612245072853492,0.148176016496093,0.087218045112782,"lpjml5-7-10-fire_20crv3-era5_obsclim_histsoc_default_qtot_global_daily"
"91","43675000","camels-br-43675000","camels-br",2300,0.0994266598701145,0.594447578641878,0.100823029243693,0.0906040331717909,-0.00155294165552733,0.660825325042397,0.496329757199322,-0.0423489553924336,0.55957086391869,0.616837576577299,0.616837576577299,1.00995703567894,-1.11549169172189,0.88174178762414,0.781196581196581,0.690508021390374,0.818181818181818,0.637032085561497,0.717952635599694,0.718563789152024,0.650700280112045,0.665266106442577,0.730252100840336,0.794451871657754,0.818181818181818,0.736871823828345,0.710811102526417,0.726605193065804,0.717673630717109,0.786561264822134,0.681818181818182,0.566261859290174,0.61038961038961,0.64652738565782,0.698475437605872,0.781818181818182,0.434980586093062,0.32195849634712,0.163478543169999,0.317837078018386,0.619599008045544,0.310646722356472,0.569409308577737,0.782744270557697,0.665725578769057,0.658949745906268,0.188298968612821,0.120954315434893,-0.1699604743083,0.627329192546584,"lpjml5-7-10-fire_20crv3-era5_obsclim_histsoc_default_qtot_global_daily"
"92","44250000","camels-br-44250000","camels-br",3230,-103.317995818614,-3.00552076628326,0.176598453741687,0.208323806354908,-125.691522857412,0.271556066841859,0.544608648056924,0.369458128078818,0.507389162561576,0.528505661700817,0.528505661700817,4.79192358629482,-3.83986870620214,0.736293555349985,0.650114591291062,0.699077733860342,0.674375578168363,0.461788970907512,0.360661424606845,0.315240990013027,0.400102040816326,0.384897959183673,0.559081632653061,0.65668362627197,0.748149861239593,0.808429118773946,0.0555631591353565,-0.0109484057409569,0.158730158730159,0.390257252326218,0.387667887667888,0.578860984942613,0.649151614668856,0.65407772304324,0.762999452654625,0.843101343101343,0.268469972520503,0.341640603091053,0.072889085390929,0.149375805648476,0.662835249042146,-0.00655628045777743,0.584889335087139,0.726102546632557,0.543513957307061,0.598795840175151,0.28543884503588,0.566648771799089,-0.251574058153271,0.617952928297756,"lpjml5-7-10-fire_20crv3-era5_obsclim_histsoc_default_qtot_global_daily"
"93","45220000","camels-br-45220000","camels-br",2380,-209.299339727614,-4.21211057353008,0.190374485098022,0.226734773615804,-258.748903482959,0.377998511824605,0.548229548229548,0.286368496696207,0.787629994526546,0.460826453750492,0.460826453750492,5.97290322349263,-3.21234092856604,0.697466063348416,0.528613633876792,0.512739880664409,0.599903241412675,0.256894049346879,0.153590028173824,0.103730897293605,0.198155895159225,0.338823529411765,0.489683257918552,0.656224489795918,0.646631947408862,0.655677655677656,-0.0720830922521865,-0.119083975017026,-0.0299145299145299,0.0222222222222222,0.132307692307692,0.397435897435897,0.426739926739927,0.607448107448107,0.808547008547008,0.707692307692308,0.346625117940102,0.607787756547573,0.154647329322582,0,0.619236641221374,0.259923122142752,0.311625687787396,0.573217291764197,0.581807081807082,0.686202686202686,-0.0506547247432025,0.170739222080363,-0.209192245529289,0.707570207570207,"lpjml5-7-10-fire_20crv3-era5_obsclim_histsoc_default_qtot_global_daily"
"94","46570000","camels-br-46570000","camels-br",2710,-89.8161014645595,-2.59077901868718,0.324291975696545,0.409768901872901,-133.401395570485,0.601980800182756,-0.252399774138905,-0.012987012987013,0.344861660079051,0.504437775720298,0.504437775720298,4.33295900664995,-1.86344351875852,0.725440451021846,0.528743315508021,0.555270311084265,0.443643140750344,0.181589822542744,0.166666666666667,0.162931642001409,0.0637068357998591,0.403050437934159,0.600174216027875,0.525369978858351,0.794506117818653,0.592320722755505,0.262072871224369,0.317899491812535,0.324675324675325,0.293054771315641,0.328571428571429,0.446014982621133,0.40824392998306,0.452286843591191,0.666854884246189,0.572727272727273,0.404093194859594,0.636996750666838,0.0538904988647864,-0.0184817153232442,0.269415430116431,-0.0390715042775973,0.289318027859773,0.41864406779661,0.244494635798984,0.247882552230378,-0.204029643353447,-0.202668384641093,0.186900056465274,0.290796160361378,"lpjml5-7-10-fire_20crv3-era5_obsclim_histsoc_default_qtot_global_daily"
"95","50250000","camels-br-50250000","camels-br",2940,-2.21181101844048,-0.371897553580934,0.00644722412777687,-0.156215377691171,-2.23265265463214,NA,NA,NA,NA,0.253400806705804,0.253400806705804,0.810738891835103,-0.316348136960616,0.71909082879228,0.686202686202686,0.832844574780059,0.881964809384164,0.680392156862745,0.603895393369077,0.657983193277311,0.629268292682927,0.68610715979137,0.638651137174203,0.666935483870968,0.705882352941177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lpjml5-7-10-fire_20crv3-era5_obsclim_histsoc_default_qtot_global_daily"
"96","50290000","camels-br-50290000","camels-br",4480,-0.115698475981069,0.156069826957719,0.0302031998413688,-0.0958656222517404,-0.150445614791235,0.636363636363636,0.136363636363636,0.2,0.181818181818182,0.21875219529791,0.21875219529791,0.856379848118889,-0.588515393243992,0.48936170212766,0.530748663101604,0.732654949121184,0.512483912483913,0.691093117408907,0.45046904315197,0.670190274841438,0.397975708502024,0.475254394079556,0.398673469387755,0.645612244897959,0.588724453840733,0.5,0.441914586150859,0.364465638062564,0.563636363636364,0.309090909090909,NA,-0.0363636363636364,0.00909090909090909,-0.0454545454545455,0.0181818181818182,NA,0.248484848484848,0.164009537128154,0.0792428851750327,-0.152387863551892,0.145454545454545,0.145454545454545,0.617850587926304,0.463636363636364,0,-0.0636363636363636,-0.0979023638822243,0.234184529350505,0.627272727272727,-0.0636363636363636,"lpjml5-7-10-fire_20crv3-era5_obsclim_histsoc_default_qtot_global_daily"
