"ID","lat","lon","area","elevation","mdl","NSE","KGE","NSEB","KGEB","BE","r_halfFlowDay","r_QCI","r_slope_fdc","r_BFI","rPearson","Beta","Beta_p","Gamma","Gamma_p","KGElf","r_mag_m1","r_mag_m2","r_mag_m3","r_mag_m4","r_mag_m5","r_mag_m6","r_mag_m7","r_mag_m8","r_mag_m9","r_mag_m10","r_mag_m11","r_mag_m12","r_mag_ann","r_min_1d","r_min_3d","r_min_7d","r_min_30d","r_min_90d","r_max_1d","r_max_3d","r_max_7d","r_max_30d","r_max_90d","r_min_timing","r_max_timing","r_no_high_pulses","r_no_low_pulses","r_dur_high_pulses","r_dur_low_pulses","r_numDays_low","r_numDays_high","r_mean_pos_diff","r_mean_neg_diff","r_no_rises","r_no_falls","r_rld","r_fld","CoV","QCI","varSeas_stl","varInterannual_stl","varRem_stl","varSeas_clas","varInterannual_clas","varRem_clas","varSeas_fourier","varInterannual_fourier","varRem_fourier"
50,46.3061103820801,-71.4513931274414,919,343.700012207031,"lstm-arsenault2022",0.737348886843407,0.84313915952697,0.298450581728847,0.386266423413301,0.625612813130326,0.915980265170888,0.83032293377121,0.31472359058566,0.645320197044335,0.860576033150711,0.945355848729209,0.945355848729209,0.953306344394463,0.953306344394463,0.661729495527195,0.897360703812317,0.848973607038123,0.86950146627566,0.858137829912023,0.944648093841642,0.805241935483871,0.625733137829912,0.787903225806452,0.725,0.882091212458287,0.917686318131257,0.927785923753666,0.808429118773946,0.565407772304324,0.588943623426382,0.568691844553913,0.528735632183908,0.49480021893815,0.706719590578771,0.702791461412151,0.784893267651888,0.826491516146688,0.85112205801861,0.0903118062487737,0.53998768124103,0.490787960341285,0.432540066457327,0.369487825417943,0.512862616310892,0.714168384515012,0.922570928219236,0.929939792008757,0.957854406130268,0.0927025131641683,0.00704326805239383,0.135268351182849,0.904214559386973,0.800014768622455,13.1261471625807,0.365080847414528,0.146515756489535,0.392963335712363,0.332831478783228,0.0181640643244139,0.644988881887126,0.372999325650443,0.049234781896923,0.577765892452631
51,48.413330078125,-68.5561065673828,1610,293.399993896484,"lstm-arsenault2022",0.902548693736217,0.8949657762976,0.635192694558214,0.722917975323908,0.732869093326493,0.877800267311763,0.846496106785317,0.477196885428254,0.853629032258065,0.951711283506139,0.986960437062342,0.986960437062342,0.907640063845106,0.907640063845106,0.580807064681772,0.896627565982405,0.788778930921869,0.898460410557185,0.903225806451613,0.904692082111437,0.68108504398827,0.745234604105572,0.792155425219941,0.81158357771261,0.904783092324805,0.891879866518354,0.904435483870968,0.870967741935484,0.473353064919811,0.462049050043859,0.414380202405378,0.315942814319022,0.54972191323693,0.783044078131077,0.789631777052188,0.789098998887653,0.870967741935484,0.869187986651835,0.00528053516465488,0.463525318862164,0.451562837951738,0.118406569996551,0.438362271644848,0.165943239758983,0.643326286965155,0.884979450331351,0.823804226918799,0.884315906562848,-0.0860674700590186,-0.109566014757372,-0.149755229194482,0.759733036707453,1.17825192028347,16.3394188331149,0.671011052937839,0.0607962441768966,0.251786605184518,0.648211397772977,0.0191881083858994,0.332137265019762,0.656246962323706,0.0563441771718789,0.28740886050441
52,49.0588912963867,-66.4866714477539,774,541.200012207031,"lstm-arsenault2022",0.776553604501406,0.785326724178783,0.551153044969398,0.649230438597845,0.502176871215802,0.797181522202548,0.496336996336996,0.298534798534798,0.816091954022988,0.898809815786766,0.866295081658746,0.866295081658746,0.865954646548033,0.865954646548033,0.670370781363483,0.5853170189099,0.320161290322581,0.717241379310345,0.870564516129032,0.808870967741935,0.710483870967742,0.802822580645161,0.783870967741936,0.737903225806452,0.733467741935484,0.748164627363738,0.613709677419355,0.844322344322344,0.382537021706128,0.444444444444444,0.487789987789988,0.486568986568987,0.520683760683761,0.481684981684982,0.351037851037851,0.426739926739927,0.828449328449328,0.755897435897436,0.453419429273757,0.545096310424634,0.224498545214052,-0.139022098442822,0.221102481588895,0.0384674100039681,0.286871495842603,0.691167610780602,0.738705738705739,0.807081807081807,-0.204958666163032,-0.202070429268643,-0.239578564405441,0.758241758241758,1.06164575413894,16.5607309534178,0.578001167054547,0.0910056828011323,0.290070877646387,0.586193455062118,0.0107468429467505,0.406667317045083,0.585043559248926,0.0446080825360817,0.370348358214998
53,48.8141708374023,-72.0477828979492,1090,260.799987792969,"lstm-arsenault2022",0.835264662338491,0.840146080535133,0.548758246739501,0.646680198610839,0.634928868015439,0.881166866165435,0.870826491516147,0.53639846743295,0.739901477832512,0.92970111200861,1.12864324427841,0.871356755721588,0.936264157517303,0.936264157517303,0.82872148937908,0.740155728587319,0.69391495601173,0.846407624633431,0.773093841642229,0.94574780058651,0.852272727272727,0.791788856304985,0.606671554252199,0.693548387096774,0.657661290322581,0.891129032258065,0.849340175953079,0.788177339901478,0.628250752805913,0.623973727422003,0.634373289545703,0.771062271062271,0.889499389499389,0.885299786798344,0.901477832512315,0.89983579638752,0.853479853479853,0.744810744810745,0.321957248938573,0.488070111477832,0.210716739727874,0.367414015734331,0.307945309495525,0.52251266398717,0.796521984736942,0.679873971165384,0.902025177887247,0.863711001642036,-0.0407178763886915,0.0890884113867736,-0.333652664955663,0.781609195402299,0.857562751544171,12.496192615833,0.588345197287005,0.0848275844640834,0.263142113595166,0.565460836772677,0.0192192142171066,0.418682249582463,0.604121764389715,0.067400827732214,0.328477407878069
54,48.8877792358398,-72.2636108398438,9870,425.200012207031,"lstm-arsenault2022",0.910686472656696,0.933246687321832,0.586540015128633,0.680632722618582,0.783985075675243,0.949092808098536,0.923371647509578,0.750410509031199,0.818226600985221,0.955439864018784,0.950312416443757,0.950312416443757,1.00124220577449,0.998757794225506,0.744006902070328,0.613306451612903,0.725806451612903,0.839516129032258,0.949193548387097,0.913489736070381,0.887096774193548,0.87866568914956,0.767595307917889,0.907452725250278,0.903225806451613,0.936290322580645,0.819354838709678,0.856048166392994,0.838992458781535,0.816849816849817,0.821123321123321,0.898119658119658,0.855726495726496,0.910086227217047,0.885836385836386,0.843711843711844,0.913162393162393,0.919316239316239,0.480389540185395,0.494869748145139,0.564651541945146,0.0291420126314624,0.73268546400219,0.0788608981380066,0.719983579682555,0.793916260658224,0.793040293040293,0.847985347985348,0.159317884489859,0.140360689646604,0.161270647072688,0.792429792429792,0.839343755493324,13.2648671017646,0.671134410071368,0.0653260533195412,0.232211294297773,0.641731648009871,0.0139704222879677,0.345996759724204,0.670303869908468,0.0448299615971257,0.284866168494417
55,48.6863899230957,-72.4880599975586,15300,427.799987792969,"lstm-arsenault2022",0.915929010850686,0.945315246695216,0.631946858547903,0.720089270545059,0.771579210497635,0.958515214779985,0.88508064516129,0.575,0.86400293255132,0.957392253279151,0.976889802500086,0.976889802500086,0.974683583687813,0.974683583687813,0.834642443622138,0.81891495601173,0.812683284457478,0.782991202346041,0.890762463343108,0.951979472140763,0.901026392961877,0.911290322580645,0.768328445747801,0.850806451612903,0.806854838709678,0.92258064516129,0.944648093841642,0.825,0.710958769617726,0.704838709677419,0.68508064516129,0.747177419354839,0.835887096774194,0.935363559991574,0.939005952952284,0.954032258064516,0.958870967741936,0.948387096774194,0.508433556398017,0.743535462075987,0.404093393207966,0.365422064903969,0.604881000403389,0.599556183175308,0.853291599353796,0.719216809162193,0.719354838709678,0.820967741935484,0.056109039441202,0.0066347811749104,0.20850978019762,0.805645161290323,0.736499493691208,12.2249089097087,0.636858289457958,0.0956205912949327,0.204094875012958,0.646253381552491,0.0247890335230277,0.326587318884254,0.654643588258319,0.0911857298273871,0.254170681914295
56,48.375,-71.9936065673828,2280,487.700012207031,"lstm-arsenault2022",0.82743363374799,0.887442223748667,0.483187347130049,0.584980431172781,0.666094927642117,0.895503156603605,0.636040044493882,0.345494994438265,0.656048387096774,0.91258339997351,1.03874862801998,0.961251371980024,0.940618733080008,0.940618733080008,0.88310832989256,0.888306451612903,0.769428152492669,0.791422287390029,0.841642228739003,0.921187683284457,0.835777126099707,0.848973607038123,0.828079178885631,0.828445747800587,0.909677419354839,0.94233870967742,0.923387096774194,0.85761957730812,0.607302005428238,0.596951833708374,0.601334816462736,0.669410456062291,0.799332591768632,0.720658587171608,0.749944382647386,0.776195773081201,0.833592880978865,0.807786429365962,0.356291115422,0.787213417577386,0.337319752437677,0.244843900338945,0.137562612008474,0.329029385574354,0.51046305806303,0.808112505115646,0.896329254727475,0.940378197997775,-0.119314374516747,-0.130382550108627,-0.212704417825272,0.913236929922136,0.796625343977176,12.3568191105348,0.491687464562698,0.107799206299394,0.311435612615238,0.51125924435447,0.0216246707497899,0.462319348911367,0.509982211357777,0.0785024221492005,0.411515366493026
57,48.1822204589844,-71.6452789306641,1110,637.599975585938,"lstm-arsenault2022",0.82347882445704,0.792440885418428,0.480297776329649,0.582192490907473,0.660341696642561,0.890284832182513,0.826028921023359,0.647608453837597,0.782661290322581,0.920684606785979,0.898441804984706,0.898441804984706,1.16271382077263,0.837286179227372,0.719401823419962,0.828225806451613,0.733137829912023,0.723607038123167,0.94758064516129,0.921554252199413,0.870234604105572,0.879765395894428,0.832478005865103,0.858137829912023,0.914516129032258,0.915322580645161,0.899560117302053,0.889655172413793,0.56535766285985,0.587096774193548,0.610678531701891,0.682313681868743,0.788654060066741,0.73388992999369,0.668075639599555,0.713459399332592,0.935928809788654,0.890100111234705,0.274418088348492,0.311975460801969,0.523581325660258,0.208854992308292,0.459056519804183,0.253477246478518,0.620543687418372,0.844612644701692,0.83670745272525,0.939488320355951,0.246492660526727,0.113398583235301,0.346461957843162,0.908787541713014,0.773762987433621,12.4506539047682,0.50902532487731,0.0911349601258746,0.326851882351853,0.51582746014735,0.0181213074448171,0.463616188912248,0.519704981684353,0.0530878641022609,0.42720715421338
58,48.4888916015625,-70.9741668701172,746,503.299987792969,"lstm-arsenault2022",0.662855009764616,0.760548759297455,0.535505070795574,0.634506977682681,0.274168631263991,0.908503923946396,0.752052545155993,0.639299397920087,0.636945812807882,0.832030220594205,0.861078447028076,0.861078447028076,1.099115346946,0.900884653054001,0.784770515696862,0.800667408231368,0.728372434017595,0.727822580645161,0.784824046920821,0.80241935483871,0.662023460410557,0.748533724340176,0.745161290322581,0.790322580645161,0.750806451612903,0.783064516129032,0.840909090909091,0.778872468527641,0.489120026477252,0.588943623426382,0.547345374931582,0.671592775041051,0.789377289377289,0.558839627805145,0.665571975916804,0.579091406677613,0.697318007662835,0.741147741147741,0.413674994980361,0.511844773349428,0.272993014190587,0.342358959039983,0.222556802627977,0.63199672139674,0.666621017073376,0.731032703493887,0.75424192665572,0.859879584017515,0.249482374949252,0.162042826718707,-0.181768416337075,0.76135741652983,0.816278888150467,13.0614661686242,0.563996228120159,0.0902882690177197,0.295251117640633,0.560664422394717,0.0131654368224361,0.428512012930992,0.566289035780667,0.0481701330085395,0.385540831210652
59,49.8574981689453,-77.1872177124023,31900,359.399993896484,"lstm-arsenault2022",0.66031692337975,0.695585304574279,0.693733535222035,0.772587200439728,-0.10910960123078,0.880894276555226,0.812252964426878,0.396245059288538,0.579130434782609,0.867869017337085,0.877838752390841,0.877838752390841,1.24553276725163,0.754467232748375,0.0675671419870222,0.789401709401709,0.676581196581196,0.739487179487179,0.917948717948718,0.766283524904215,0.756410256410256,0.648056923918993,0.769076751946607,0.675806451612903,0.823804226918799,0.91025641025641,0.91042735042735,0.825098814229249,0.536561264822134,0.587595767876566,0.670948616600791,0.74901185770751,0.772727272727273,0.866040639668124,0.853754940711463,0.872529644268775,0.931818181818182,0.823376623376623,0.163609823472702,0.24812776411164,0.0870852280671391,-0.0109658615826628,0.545004945598418,0.0103960599864134,0.690441574479984,0.773379609765407,0.236166007905138,0.604743083003953,-0.228187982909238,-0.138515471913295,-0.368577075098814,0.524703557312253,0.517465716262878,10.4143404150769,0.762403803563564,0.0883654771804966,0.10451557409571,0.825382659286404,0.0361610438115379,0.161400744424727,0.7720714141239,0.143541090237926,0.0843874956381638
