"","ID","mdl","NSE","KGE","NSEB","KGEB","BE","r_halfFlowDay","r_QCI","r_slope_fdc","r_BFI","rPearson","Beta","Beta_p","Gamma","Gamma_p","KGElf","r_mag_m1","r_mag_m2","r_mag_m3","r_mag_m4","r_mag_m5","r_mag_m6","r_mag_m7","r_mag_m8","r_mag_m9","r_mag_m10","r_mag_m11","r_mag_m12","r_mag_ann","r_min_1d","r_min_3d","r_min_7d","r_min_30d","r_min_90d","r_max_1d","r_max_3d","r_max_7d","r_max_30d","r_max_90d","r_min_timing","r_max_timing","r_no_high_pulses","r_no_low_pulses","r_dur_high_pulses","r_dur_low_pulses","r_numDays_low","r_numDays_high","r_mean_pos_diff","r_mean_neg_diff","r_no_rises","r_no_falls","r_rld","r_fld","CoV","QCI","varSeas_stl","varInterannual_stl","varRem_stl","varSeas_clas","varInterannual_clas","varRem_clas","varSeas_fourier","varInterannual_fourier","varRem_fourier"
"20","CHFO-0159","lstm-Kraft2025",0.555813298698684,0.580464868037458,0.704995930593267,0.777372449116401,-0.50569686104533,0.912821048860483,0.800993571011105,0.713617767387493,0.671887784921099,0.945399379395642,0.603837507830588,0.603837507830588,0.87317816048264,0.87317816048264,0.640333176502013,0.613150204558738,0.395791934541204,0.625608205914326,0.846990064289889,0.903448275862069,0.729281122150789,0.823553477498539,0.843178660739094,0.898638510697416,0.872353431508753,0.807390941928314,0.631953320366769,0.817299824663939,0.433633883132507,0.461738533693194,0.458386908240795,0.446522501461134,0.541357777846135,0.754715878454007,0.81624780829924,0.833898305084746,0.795499707773232,0.769786828262943,0.197774083011183,0.510204980243565,-0.158912359017718,0.186544541061317,0.181734481070973,0.231167161106648,0.627304224927671,0.60880913133395,0.830099357101111,0.789713617767388,0.0222649437559594,-0.0249824266357213,0.171910392388657,0.697194623027469,0.831530685917386,13.8735444190799,0.724234455114229,0.0884255812923237,0.166746421554263,0.717336808519955,0.0202299302096279,0.261551021505618,0.714872625642288,0.0808398367590209,0.204287537598582
"21","CHFO-0162","lstm-Kraft2025",0.776905328757953,0.726404093748682,0.0235710354197212,-0.125632529591598,0.771519814205895,0.928065709452393,0.893233082706767,0.776691729323308,0.745044429254956,0.915589107474222,0.890270365827474,0.890270365827474,1.23598501758553,0.764014982414466,0.654868340421715,0.899662950479648,0.909385532797511,0.870171117448795,0.952553798288826,0.895644283121597,0.920210007778066,0.894801659320716,0.922024889810734,0.873930515945035,0.877625097225823,0.936155042779362,0.907829919626653,0.911688311688312,0.670995968482723,0.685635189573009,0.685099111414901,0.749350649350649,0.84853041695147,0.861634682878416,0.9053998632946,0.911141490088859,0.905741626794258,0.90082023239918,0.36072411625975,0.622135252086138,0.649428093981891,0.379935319555946,0.830596237112242,0.658372355333766,0.835196397921798,0.884863935249345,0.922282980177717,0.893301435406699,0.423116730668632,0.348793914719749,0.162735446032254,0.902187286397813,0.159670214813877,8.50698717071938,0.0574711339227809,0.313339162290312,0.51012710875643,0.0556436284032786,0.0955102814627664,0.828118176607025,0.0575229391841998,0.242999078129135,0.699477982686667
"22","CHFO-0200","lstm-Kraft2025",0.634374236815868,0.463806615276504,0.0827506398258008,0.040690366601441,0.601388914444493,0.929400194921425,0.902889358703312,0.65722339675828,0.813812544045102,0.944757794134252,1.49900581117252,0.500994188827482,0.811731986443838,0.811731986443838,0.427471606586124,0.940316205533597,0.935573122529644,0.955731225296443,0.919631093544137,0.9566534914361,0.948616600790514,0.95862977602108,0.957971014492753,0.959947299077734,0.986824769433465,0.97459142769041,0.972617946345976,0.954897815362932,0.83861874559549,0.849390374933491,0.865680056377731,0.892318534178999,0.952219873150106,0.857364341085271,0.895983086680761,0.920366455250176,0.951656095842142,0.948978153629316,0.676623059822054,0.581598367318438,0.330900632062714,0.264706256205696,0.678694763549228,0.605383440596379,0.655113112546475,0.912529976638589,0.930796335447498,0.984214235377026,0.583726898163755,0.629040284817174,0.147650770244339,0.971952078928823,0.408440817463958,9.53442673316698,0.122126380804779,0.254892436171111,0.519908669421725,0.120424622121344,0.051084991343954,0.823165104275005,0.122856530052207,0.156628467125285,0.720515002822509
"23","CHFO-0217","lstm-Kraft2025",0.905288323346044,0.869524811765262,0.0510037760914878,-0.0260275796036711,0.900198046875383,0.967637495186311,0.882739212007504,0.754971857410882,0.833395872420263,0.954971204627169,0.995136168469151,0.995136168469151,0.877637728547556,0.877637728547556,0.850282392178628,0.948405253283302,0.896810506566604,0.944090056285178,0.970919324577861,0.962664165103189,0.952157598499062,0.948606271777004,0.957665505226481,0.948780487804878,0.965331010452962,0.965331010452962,0.96602787456446,0.926454033771107,0.78455837602141,0.814634146341463,0.854596622889306,0.891369606003752,0.925140712945591,0.854784240150094,0.871857410881801,0.915196998123827,0.951031894934334,0.906003752345216,0.724749298996996,0.767837876718581,0.718005877452558,0.5601145694921,0.826233818611485,0.848282983655057,0.864833161996114,0.94292419723676,0.959849906191369,0.982926829268293,0.60004745089657,0.588400051460373,0.266632260486065,0.970544090056285,0.31735927892393,9.01560855916256,0.10246640261587,0.251800238207317,0.538855536788395,0.0992595442314431,0.0445709654415864,0.840869349631714,0.0973535495327646,0.170655810153486,0.731990640313679
"24","CHFO-0237","lstm-Kraft2025",0.782802681025704,0.724725491871393,-0.0225618419189628,-0.25201954909583,0.787594930623758,0.86405089310576,0.844585561497326,0.729612299465241,0.510026737967914,0.908913412661514,0.943575327982588,0.943575327982588,0.746434338247068,0.746434338247068,0.552613970274457,0.936163101604278,0.947192513368984,0.838903743315508,0.92379679144385,0.970922459893048,0.948529411764706,0.977998472116119,0.962414056531704,0.960580595874713,0.970970206264324,0.917494270435447,0.927578304048892,0.811497326203209,0.653409090909091,0.678141711229946,0.684826203208556,0.865307486631016,0.895387700534759,0.455548128342246,0.810828877005348,0.765708556149733,0.727272727272727,0.799131016042781,0.785694638791794,0.543488225176933,0.459854191435898,0.151659724525039,0.596356342971753,0.508875462242837,0.562244485460025,0.82536640375741,0.870655080213904,0.955548128342246,0.472708569776497,0.511989004021736,0.288056222210122,0.91644385026738,0.285857245749442,8.52717541096366,0.0380703098580271,0.213690838705163,0.643115159232163,0.0383148968695871,0.0129699622023225,0.94629286019132,0.0374626263491694,0.0686382491659644,0.89389912448458
"25","CHFO-0240","lstm-Kraft2025",0.342361223348527,0.321450778962706,-0.0356551403218375,-0.315778418099284,0.365002160422718,0.789087604366873,0.399193548387097,0.222873900293255,0.433651026392962,0.725796644441188,0.72925039557488,0.72925039557488,0.441487496223901,0.441487496223901,0.105307985617865,0.914589442815249,0.876466275659824,0.842741935483871,0.859237536656892,0.785557184750733,0.703812316715543,0.889296187683285,0.903592375366569,0.890762463343108,0.823863636363636,0.900066844919786,0.81951871657754,0.790689149560117,0.459040688712348,0.466911098587831,0.536656891495601,0.685887096774194,0.786290322580645,0.576979472140763,0.561217008797654,0.706378299120235,0.709274193548387,0.659274193548387,0.372402693212278,0.585400294217388,0.585577008514194,0.217485986033659,0.562838026014938,0.641900838741488,0.618575884594927,0.791563506308446,0.822947214076246,0.882697947214076,0.313493616187907,0.304990052559158,0.430836925451174,0.881231671554252,0.309494614450295,8.49624784780784,0.028020134257939,0.221805970188494,0.640605985968513,0.0286612984006924,0.0206531685290469,0.945771510529573,0.0277069306478736,0.0803850412083167,0.891908028143807
"26","CHFO-0251","lstm-Kraft2025",0.711203221583587,0.475925984330761,0.0557544586054661,-0.0167364135931338,0.694150762957381,0.91672500082864,0.859407665505227,0.639372822299652,0.690940766550523,0.885866591372856,1.3459845807636,0.6540154192364,0.623274889596317,0.623274889596317,0.405301088745019,0.924155254841585,0.94295437970991,0.892229154849688,0.857548010696054,0.887367312211328,0.914917753828701,0.969532452799611,0.938254598492829,0.939064905599222,0.910704156875456,0.88590875941982,0.873267968560084,0.842334494773519,0.554945586450189,0.58300301059718,0.693235768765942,0.797212543554007,0.745644599303136,0.445644599303136,0.718292682926829,0.703310104529617,0.789024390243903,0.849651567944251,0.375108947654189,0.466088775107869,0.486876245116488,0.0581827795092265,0.590818015506577,0.40227259609134,0.551461373003186,0.746457998006474,0.785888501742161,0.914808362369338,0.519475211242694,0.560240937583965,0.343963752341427,0.890418118466899,0.410461904407338,9.38696328008973,0.10161406081942,0.207218208579687,0.58968388502938,0.102410417049159,0.0166432159358601,0.881156991622534,0.100178952404559,0.0776160900595973,0.822204957535841
"27","CHAG-0001","lstm-Kraft2025",0.888029908658653,0.832218062420932,0.0610529742452023,0.0181175917099068,0.880749298661086,0.9703836624084,0.94471811713191,0.665571975916804,0.78215654077723,0.944071883417793,1.05830456609316,0.941695433906838,0.852951022016331,0.852951022016331,0.0990415848669466,0.979977753058954,0.905228031145718,0.945272525027809,0.943937708565072,0.950166852057842,0.971968854282536,0.939933259176863,0.946607341490545,0.957730812013348,0.972413793103448,0.98128078817734,0.911012235817575,0.873015873015873,0.577210038548947,0.650633135401052,0.746440418615687,0.905309250136836,0.961138478379858,0.822660098522167,0.777230432402846,0.827586206896552,0.928845101258894,0.939792008757526,0.43702087604939,0.729984952778305,0.636456103452079,0.494510125581984,0.64595593871646,0.864650343392075,0.887808352457635,0.749726327888481,0.909140667761357,0.966064586754242,0.440707084752235,0.507148921497687,0.22556802627977,0.909688013136289,0.522875992238278,10.069963614041,0.141661547178481,0.198323602065472,0.576248519494966,0.120307377051274,0.0420997851763579,0.827653432950962,0.149493801729414,0.125689561524969,0.724816636745616
"28","CHFO-0066","lstm-Kraft2025",0.859232078511982,0.842210388612588,0.0328723108890568,-0.0869697404834622,0.854447429152378,0.93923177224818,0.926074685193226,0.678571428571429,0.612787668258793,0.93278368620468,1.10106016257634,0.898939837423661,0.899171570667775,0.899171570667775,0.576519846064933,0.928877551020408,0.95,0.918979591836735,0.967551020408163,0.939591836734694,0.957959183673469,0.970306122448979,0.95204081632653,0.953673469387755,0.959795918367347,0.953571428571429,0.921632653061224,0.920755536257056,0.677811550151976,0.708532349109857,0.786799826313504,0.937581415544941,0.862244897959184,0.745549283543204,0.904798089448545,0.90979157620495,0.908054711246201,0.915002171081198,0.645565840787263,0.696680149012072,0.417533224649181,0.403450344955502,0.843153752515725,0.722790836996026,0.829459126743293,0.918207796522837,0.942249240121581,0.97524967433782,0.519887550398562,0.556517701879484,0.387046844461561,0.96873643074251,0.311911729353795,8.9566053271357,0.0746791534855062,0.240808444850986,0.573422057127947,0.0742230574154179,0.0278453127850151,0.892220231425721,0.0719393055017634,0.118357182992544,0.809703511505721
"29","CHFO-0079","lstm-Kraft2025",0.876090684418465,0.872011569210044,0.618225845254274,0.703324171061808,0.675438177149362,0.830834693146048,0.889969435954432,0.795109752709086,0.624537281861449,0.946590208753301,0.892109005130335,0.892109005130335,0.95654927110976,0.95654927110976,0.834712898214761,0.525436277102062,0.403437334743522,0.549338974087784,0.778001057641459,0.908566895822316,0.911792702273929,0.84960338445267,0.877630883130619,0.930037017451084,0.967213114754098,0.923849814912745,0.748545742993125,0.857238121700472,0.550905858358789,0.578057489045631,0.612948041122534,0.566657404834676,0.64784662406224,0.604676363997838,0.743373159210892,0.784995832175605,0.835621005834954,0.837565990552932,0.00303093503718433,0.490512797885043,0.359661863332737,-0.162461445018378,0.531116699833124,0.273269142621517,0.753609898639387,0.830944022968818,0.824117810502918,0.828563489858294,0.0528515120562654,-0.0607350695009576,0.115538513016032,0.800055570991942,0.808796651072617,13.5270634775789,0.635316226636948,0.115062244426248,0.212164494647212,0.632877022115127,0.0282592719821424,0.337878065667385,0.630647067634075,0.0928656167103678,0.276487315655556
"30","CHFO-0150","lstm-Kraft2025",0.879249566786391,0.938565195506971,0.0256362662041265,-0.118843515133805,0.876072529153773,0.911974018528867,0.920574162679426,0.668147641831852,0.783048530416951,0.940421572685094,1.01457706813111,0.985422931868887,0.996513556757955,0.996513556757955,0.841121447709082,0.96551724137931,0.973295307233602,0.949442571947109,0.974721285973555,0.923450868550687,0.956118745138709,0.960137412496759,0.977119522945294,0.969859994814623,0.986971739694063,0.958452164894996,0.971804511278196,0.967053998632946,0.80125773313143,0.821326042378674,0.852030964426596,0.929801777170198,0.960218728639781,0.681488063805308,0.792207792207792,0.809911141490089,0.937252221462748,0.93362952836637,0.626741185940684,0.692932228115922,0.628787878787879,0.636493390472577,0.837389766493415,0.809454633526243,0.928797336498469,0.943032997644828,0.945933014354067,0.958714969241285,0.600243996056748,0.648207701223977,0.267786645741771,0.947026657552973,0.284900089905594,8.8110657716005,0.0595157843316379,0.236064331280471,0.596575116692747,0.0599114485628339,0.0215760630795001,0.917337844862711,0.0595163744102195,0.0908993116711194,0.849584313918661
"31","CHFO-0154","lstm-Kraft2025",0.690236629179871,0.619009998361833,-0.0157999912387903,-0.282434188178273,0.695054761279958,0.913077795191545,0.756947459834998,0.456686930091185,0.454298740772905,0.892784876172766,0.881639726660924,0.881639726660924,0.654096625824406,0.654096625824406,0.501264419403977,0.869795918367347,0.92,0.83469387755102,0.947244897959184,0.946020408163265,0.948775510204082,0.934081632653061,0.932755102040816,0.930408163265306,0.94704081632653,0.932959183673469,0.941938775510204,0.813829787234043,0.558366844700544,0.540332214670591,0.617889709075119,0.821537125488493,0.877659574468085,0.814372557533652,0.819800260529744,0.748914459400782,0.788211029092488,0.87852800694746,0.447828447999785,0.911882075423548,0.499307111881902,0.375121535193441,0.661093321305904,0.552400361304795,0.614649656855804,0.79456112010176,0.883195831524099,0.949739470256188,0.187462410219258,0.174344268802602,0.246620704630585,0.915762049500651,0.226698227957043,8.46327362258594,0.0262836600122533,0.237158230869361,0.622446151333011,0.0263664157783814,0.0236970532469914,0.942413231530305,0.0252416676530272,0.0899895587388134,0.884768773608189
"32","CHFO-0188","lstm-Kraft2025",0.770447224047805,0.759726858189461,0.00873160599292433,-0.164285124936644,0.76842520417275,0.910514328546,0.849676225716929,0.759944495837188,0.599444958371878,0.895511111442968,0.906036091371842,0.906036091371842,0.805105057225841,0.805105057225841,0.637341410099636,0.935013876040703,0.959412580943571,0.914315448658649,0.962657403386887,0.94691706469822,0.959834997828919,0.938124185844551,0.943660442900565,0.952127659574468,0.958206686930091,0.914893617021277,0.954515848892749,0.918593894542091,0.733129022770803,0.734042553191489,0.753700277520814,0.790587419056429,0.825855689176688,0.63945420906568,0.773358001850139,0.835222016651249,0.841234967622572,0.888644773358002,0.358733883153514,0.454950266779721,0.48301345943188,0.35618460084557,0.638516249477312,0.744745439612757,0.841745975226851,0.899997107611369,0.870490286771508,0.957331174838113,0.436864804999507,0.489109291288314,0.318499884872164,0.946808510638298,0.335861386520674,8.93708654047968,0.0521310983767546,0.23157217776791,0.605368337992092,0.0501630647348891,0.0163996671906136,0.933191004624274,0.0499165483023603,0.0815351969610267,0.86854825473661
"33","CHFO-0190","lstm-Kraft2025",0.205966320403665,0.489787972357982,0.0649862492235916,-0.000808841380347314,0.150778607333857,0.944319339067933,0.80622880049337,0.463829787234043,0.817946345975948,0.710561617367372,0.867611832273583,0.867611832273583,1.3987669856641,0.601233014335903,0.601202769697523,0.86586493987049,0.806313598519889,0.90009250693802,0.860198889916744,0.873034227567068,0.870259019426457,0.883556891766882,0.870259019426457,0.750346901017576,0.728145235892692,0.857539315448659,0.865402405180388,0.937218624730188,0.810509112599731,0.806105457909343,0.784890533456676,0.820536540240518,0.832747456059204,0.750601295097132,0.808078939253777,0.876534073388837,0.916990440949738,0.891211840888066,0.696234155097823,0.418520008679214,0.347401629648984,0.256062075677306,0.637737479624271,0.602152527501303,0.724112411832587,0.913802693510486,0.778106691335183,0.842244835029294,0.257789572313484,0.297771092840502,0.165977920216781,0.826210299105766,0.199950079555919,8.64469119293074,0.11028203563237,0.369300208800562,0.388500384911173,0.106724110240636,0.126313347524333,0.742255477957735,0.104384421653169,0.49073678038339,0.404878797963604
