"","gauge_id","gauge_id2","src","area_km2","NSE","KGE","NSEB","KGEB","BE","r_halfFlowDay","r_QCI","r_slope_fdc","r_BFI","rPearson","Beta","Gamma","KGElf","r_mag_m1","r_mag_m2","r_mag_m3","r_mag_m4","r_mag_m5","r_mag_m6","r_mag_m7","r_mag_m8","r_mag_m9","r_mag_m10","r_mag_m11","r_mag_m12","r_mag_ann","r_min_1d","r_min_3d","r_min_7d","r_min_30d","r_min_90d","r_max_1d","r_max_3d","r_max_7d","r_max_30d","r_max_90d","r_min_timing","r_max_timing","r_no_high_pulses","r_no_low_pulses","r_dur_high_pulses","r_dur_low_pulses","r_numDays_low","r_numDays_high","r_mean_pos_diff","r_mean_neg_diff","r_no_rises","r_no_falls","r_rld","r_fld","mdl"
"1","925001A","camels-aus-v2-925001A","camels-aus-v2",3301.34353551634,-1.41154241165889,0.149022401908801,0.374675220234249,0.464106980104622,-2.85646385636959,0.678063508831734,0.576443682104059,0.255955784257671,0.69025974025974,0.378581144716552,0.378581144716552,1.58068842065509,0.0572995523275214,0.737879180710397,0.780852994555354,0.75187969924812,0.873376623376623,0.683185235816815,0.717493617152173,0.758445353594389,0.689053410893707,0.683024854574299,0.624430157802455,0.575511396843951,0.398197422252299,0.829311987802554,0.638737469930898,0.661444635029541,0.643224699828473,0.629807509052792,0.653888841458209,0.753077949304364,0.707337526205451,0.645435486944921,0.755517438536306,0.806454366942713,0.08898661786882,0.356492701143046,-0.156616021154843,0,0.204659865622102,0,0,0.740006107988355,-0.41642843529636,-0.646960167714885,-0.121079406364749,-0.00682496035205483,0.0851043554236067,-0.690566037735849,"hydropy_gswp3-w5e5_obsclim_histsoc_default_qtot_global_daily"
"2","G9070142","camels-aus-v2-G9070142","camels-aus-v2",4018.47741455463,-0.543902493134953,-0.6807073205065,0.0467291913698709,-0.0514648569163205,-0.619584360664075,0.496665843418128,-0.358128078817734,0.486939438144377,-0.259113300492611,0.27557371636079,0.27557371636079,2.40881771670394,0.107856921692945,0.54093637454982,0.717070828331333,0.619366515837104,0.759815301657996,0.709317571217422,0.781001982050111,0.769150786134197,0.815987666139879,0.776987924013165,0.607110448983966,0.365702161121307,0.203770095036742,0.711330049261084,0.621617598473042,0.68154291341475,0.684669257054267,0.716981712670662,0.779912318803437,0.814194283213067,0.787684729064039,0.793103448275862,0.798029556650246,0.727422003284072,0.584731685892934,0.255718194245949,-0.202885766895074,0,0.561411664098092,0,0,0.663579319904284,-0.271069525282801,-0.23448275862069,0.315068688519682,0.420514532105113,0.742420710744072,-0.124137931034483,"hydropy_gswp3-w5e5_obsclim_histsoc_default_qtot_global_daily"
"3","G0050115","camels-aus-v2-G0050115","camels-aus-v2",3335.86503472045,-0.326301008896604,-0.446064934456541,-0.0218751426409891,-0.312705217768461,-0.297909063008265,0.360718987111158,0.0350897991251226,0.319167305955569,0.276457203154853,0.140827250976627,0.140827250976627,1.97619564222864,-0.334162326971439,0.271170857297993,0.530218216034352,0.482792610002255,0.311015092648942,0.161141745316708,0.104720507065631,0.171313522444777,0.0244382388387997,0.0507666616796654,0.036338221531436,0.0345686679604682,0.15912241288792,0.523849287990402,-0.273239984084037,-0.276013212002567,-0.280018985662666,-0.228985826328152,-0.208004462825076,0.639518910092696,0.66105420238587,0.664423220505355,0.657619125087572,0.610877494992761,0.0365166746548122,0.334417716406097,0.294443371964926,0,0.35558414329187,0,0,0.357576350978312,-0.329040634859698,-0.409943942472293,0.716131467004657,0.670833388759453,0.565502681018952,-0.414990600855001,"hydropy_gswp3-w5e5_obsclim_histsoc_default_qtot_global_daily"
"4","410044","camels-aus-v2-410044","camels-aus-v2",1063.13284633744,-0.126855360524017,0.0121113239726105,0.00297416760077296,-0.214678657015391,-0.130216814756315,0.828416299412034,0.198930394619561,-0.178672716959728,-0.181063122923588,0.135400523623952,0.135400523623952,0.949423061176511,-0.138767598878635,0.586321723448669,0.567539015606243,0.526689243670376,0.731673881673882,0.454239045890589,0.59496336996337,0.78207549545466,0.749540429603888,0.768376520359598,0.805902980713033,0.74786103189007,0.656144591459401,0.633255003646382,0.503393719732166,0.485892732703685,0.478051200693591,0.562293090954656,0.657410881801126,0.708613564540961,0.76095940361397,0.705372336115388,0.8,0.717636022514071,0.13201378994764,0.336100426909554,0.520308297904764,0,0.459473790531759,0,0,0.512837156503849,-0.730978040677417,-0.715744267077222,-0.10626470826909,-0.0905472098111972,-0.101373526277447,-0.70634470464306,"hydropy_gswp3-w5e5_obsclim_histsoc_default_qtot_global_daily"
"5","410091","camels-aus-v2-410091","camels-aus-v2",2638.38547891673,-2.44475884940267,-0.114907565385685,0.0279342838491172,-0.0834772041587795,-2.54375099560448,0.819277116473581,0.629971988795518,-0.0243697478991597,-0.18018018018018,0.109182984598702,0.109182984598702,0.997363976103921,0.0435855568049117,0.783072546230441,0.825035561877667,0.882645803698435,0.857314804683226,0.752726410621147,0.847773279352227,0.836087099244994,0.827114563956669,0.825582667687931,0.868623481781376,0.809716599190283,0.811740890688259,0.886834733893558,0.797534843331245,0.789551090948055,0.80672268907563,0.820932009167303,0.885103132161956,0.669187675070028,0.807002801120448,0.858823529411765,0.908938120702827,0.87379679144385,0.163105289053323,0.265028016027888,0.401684751689936,0,0.633879837420772,0,0,0.789529015979815,-0.648459383753502,-0.621288515406163,-0.507511954860925,-0.525875451101923,0.0488829751181251,-0.602240896358543,"hydropy_gswp3-w5e5_obsclim_histsoc_default_qtot_global_daily"
"6","412028","camels-aus-v2-412028","camels-aus-v2",2637.54627577422,-1.8281195417989,0.0798020839453795,0.0121507609277144,-0.174273446884365,-1.86290602850983,0.929329376559577,0.746862460513959,-0.112012294032272,0.562110475539998,0.144280748184796,0.144280748184796,1.15299838304143,0.019057293239081,0.886467285357285,0.799092731105103,0.806465275525313,0.870696716885625,0.823958620914519,0.888536866359447,0.921533759377605,0.918730197791381,0.918964518647226,0.923312031119756,0.881385510312004,0.847162727928555,0.90702638094425,0.545658755377078,0.56412598408571,0.589345811410813,0.770692510995291,0.862824951011577,0.722530521642619,0.712471452212409,0.780244173140954,0.878461538461538,0.913212669683258,0.0952609724888804,0.435280595357801,0.443951560609972,0.00900565405086178,0.636751774159854,0.446900134603936,0.571996697530755,0.854302835528054,-0.658584478784257,-0.561427473747119,0.282763368538083,0.276518179207004,0.205677694957957,-0.550072568940493,"hydropy_gswp3-w5e5_obsclim_histsoc_default_qtot_global_daily"
"7","412029","camels-aus-v2-412029","camels-aus-v2",1550.82588920622,-0.0253230437982621,-0.0806362622741841,0.00266097779605057,-0.219914673571458,-0.0280586851324365,0.633007994781648,0.116089466089466,-0.212770562770563,-0.234487734487734,0.131993740980829,0.131993740980829,0.689815946169824,-0.0773793966127374,0.52769777265745,0.299974798106256,0.433930638490596,0.712325266304021,0.617996041949607,0.515748620711884,0.706293706293706,0.753212546891213,0.694389017479448,0.779895104895105,0.691356053954825,0.47189184860977,0.654617604617605,0.432081141513358,0.425357209909253,0.434649697869637,0.531969414213375,0.535904327365813,0.766810966810967,0.834559884559885,0.866883116883117,0.833405483405483,0.820995670995671,0.227289273631753,0.230581068229151,0.374532238908184,0,0.482719479928675,0,0,0.505197845193878,-0.602958152958153,-0.614935064935065,0.00164470756718306,0.063359042908935,0.00930735930735931,-0.614718614718615,"hydropy_gswp3-w5e5_obsclim_histsoc_default_qtot_global_daily"
"8","412066","camels-aus-v2-412066","camels-aus-v2",1635.38520471789,-1.44928539932624,0.1093172677703,0.00502690287070973,-0.198301726392059,-1.46165992466826,0.907356017589549,0.722615896866729,0.0429437377273115,0.385744234800839,0.143527938379784,0.143527938379784,1.11332166615104,-0.0324921880000408,0.877430645579466,0.780982628986259,0.775537982888255,0.894798363530099,0.849252619211334,0.877089421391,0.944818005001389,0.927757710475132,0.893512565751023,0.915223476575718,0.869514695830485,0.906981268515972,0.940834969691795,0.558048229334802,0.563126092505728,0.581974233620598,0.76937885950986,0.845300093912746,0.784939810467002,0.806454366942713,0.830188679245283,0.922906172628703,0.943225475966874,0.155697137278404,0.61847447893641,0.517704146374324,0.0426598416379632,0.542968750494792,0.442316291278631,0.427537068982281,0.840081172146159,-0.716725006403142,-0.62708102108768,0.247115479775142,0.33382650794424,0.18523736355678,-0.609579100145138,"hydropy_gswp3-w5e5_obsclim_histsoc_default_qtot_global_daily"
"9","416010","camels-aus-v2-416010","camels-aus-v2",2142.93274298004,-0.226058429396783,0.0153382204898124,-0.0215231006830008,-0.309048229194215,-0.200225847635778,0.938211559296896,0.57646229739253,0.273572938689218,0.24532279314888,0.0982180885706135,0.0982180885706135,0.606365549787715,-0.293966983744318,0.828162591880609,0.821776720153968,0.791637115304379,0.73892740437338,0.62604551670442,0.738100728355881,0.76749922910885,0.821893308664816,0.835106382978723,0.922664199814986,0.926095047139957,0.918700133355207,0.932487667371388,0.472141829772447,0.4745361001077,0.488625593990949,0.583488263454225,0.821072075063979,0.676814658210007,0.772515856236786,0.781254404510218,0.87906976744186,0.933474277660324,0.139968907490058,0.579379632124713,0.371256027280542,0,0.399929517653743,0,0,0.790548581640337,-0.701479915433404,-0.738971106412967,0.309352263897718,0.360002854355551,0.0186757813992404,-0.717265680056378,"hydropy_gswp3-w5e5_obsclim_histsoc_default_qtot_global_daily"
"10","416032","camels-aus-v2-416032","camels-aus-v2",1586.71721064528,-0.854132373121096,0.13233117081994,-0.0173053686336351,-0.295266754694993,-0.822591751001395,0.830444812346772,0.692094861660079,-0.106012950971323,0.369055534830868,0.160726276634324,0.160726276634324,0.913082732631469,-0.213469394332557,0.836638655462185,0.836034478859917,0.804869264800176,0.759567306741238,0.86144745016661,0.848436828578512,0.875042024878534,0.879268121041715,0.887029293321892,0.91580213976144,0.882661928378307,0.847937736364901,0.92895467160037,0.588334542300903,0.589266131266795,0.620925964187989,0.611785329292895,0.797743498795359,0.771816219549799,0.830650632130743,0.885291396854764,0.902766798418972,0.923185341789993,0.189671906261584,0.685828836101021,0.255556826561912,0,0.502883577725661,0,0,0.811948443275162,-0.566930171277997,-0.516205533596838,0.130975737650921,0.393553571064651,0.000925097906634908,-0.510671936758893,"hydropy_gswp3-w5e5_obsclim_histsoc_default_qtot_global_daily"
