"","gauge_id","gauge_id2","src","area_km2","NSE","KGE","NSEB","KGEB","BE","r_halfFlowDay","r_QCI","r_slope_fdc","r_BFI","rPearson","Beta","Gamma","KGElf","r_mag_m1","r_mag_m2","r_mag_m3","r_mag_m4","r_mag_m5","r_mag_m6","r_mag_m7","r_mag_m8","r_mag_m9","r_mag_m10","r_mag_m11","r_mag_m12","r_mag_ann","r_min_1d","r_min_3d","r_min_7d","r_min_30d","r_min_90d","r_max_1d","r_max_3d","r_max_7d","r_max_30d","r_max_90d","r_min_timing","r_max_timing","r_no_high_pulses","r_no_low_pulses","r_dur_high_pulses","r_dur_low_pulses","r_numDays_low","r_numDays_high","r_mean_pos_diff","r_mean_neg_diff","r_no_rises","r_no_falls","r_rld","r_fld","mdl"
"204","64620000","camels-br-64620000","camels-br",1090,-1.35919147725609,0.0646481798377331,0.00197005524924765,-0.243449140886968,-1.36384838918363,0.0940069375182789,0.342222222222222,0.12957264957265,0.0347985347985348,0.104092784884667,0.104092784884667,0.992168418635698,-0.226097156583209,0.0368011847463902,0.0351523742026931,0.0138211382113821,0.0118712273641851,0.12827880512091,0.328342543532417,0.179858116566977,0.14616961985383,0.406810727377966,0.13672032193159,-0.0979400346488954,0.0265258215962441,0.04,0.0862571216294171,0.0588574736796424,0.100869565217391,0.199604743083004,0.162055335968379,0.221196581196581,0.427692307692308,0.262608695652174,0.33102766798419,0.338226990400903,0.0804519000342349,0.337266979449466,-0.218196423717792,0,0.183778330946698,0,0,0.145572976676376,-0.569230769230769,-0.58,0.120673094516489,-0.0149807080526365,-0.198461538461538,-0.558461538461538,"miroc-integ-land_20crv3-w5e5_obsclim_histsoc_default_qtot_global_daily"
"205","64625000","camels-br-64625000","camels-br",3560,-0.409560771363121,0.166261837580035,-0.00528353644409418,-0.250973322329594,-0.402152447804967,0.64798698321297,0.755244755244755,0.286713286713287,0.28021978021978,0.196974634346069,0.196974634346069,0.794051942967749,-0.202091635523335,0.245390070921986,0.215,0.272830402722632,0.322155411655874,0.301844532279315,0.507490230134607,0.452292917166867,0.226425339366516,0.610237434474252,0.475536091815162,0.312146676852559,0.4198606271777,0.496503496503497,0.359163835754039,0.290718484360414,0.202797202797203,0.426573426573427,0.468531468531469,0.104895104895105,0.384615384615385,0.265734265734266,0.601398601398601,0.300699300699301,0.0771303240258893,-0.521933960279391,-0.236286405678966,0,-0.0839160839160839,0,0,0.611607797894798,-0.587412587412588,-0.762237762237762,-0.155647266577922,-0.157894736842105,-0.111888111888112,-0.734265734265734,"miroc-integ-land_20crv3-w5e5_obsclim_histsoc_default_qtot_global_daily"
"206","64652000","camels-br-64652000","camels-br",2610,-0.323600880343812,0.185090283624175,-0.0140406305588845,-0.252989619688249,-0.305274010188639,0.484590862336752,0.308866995073892,-0.0724137931034483,0.248943270300334,0.24344783280801,0.24344783280801,0.740806231252759,-0.187469291601807,0.480338266384778,0.327412889300031,0.209453337360314,0.462664165103189,0.548217636022514,0.507586533902323,0.530364372469636,0.170934091986724,0.55891181988743,0.563777307963354,0.202355783751133,0.470401691331924,0.394088669950739,0.45920643562955,0.508194797634217,0.525926842269817,0.336617405582923,0.512845849802371,0.0394088669950739,0.0798029556650246,0.132019704433498,0.077175697865353,0.204545454545455,-0.186685899534889,-0.206599123767798,-0.0620999401415084,0,0.00418822382752357,0,0,0.429857119554376,-0.150246305418719,-0.176847290640394,-0.0688589573999677,0.458426483060706,0.152216748768473,-0.185714285714286,"miroc-integ-land_20crv3-w5e5_obsclim_histsoc_default_qtot_global_daily"
"207","64659000","camels-br-64659000","camels-br",3290,-0.492259334994727,0.181578600983796,-0.0108968724385279,-0.240560896565404,-0.476173658936184,0.555067425789602,0.569230769230769,-0.331868131868132,0.332142857142857,0.193204520048865,0.193204520048865,0.873441250669077,-0.227266177351631,0.169747899159664,0.408013276434329,0.241497975708502,0.427327935222672,0.698599439775911,0.470620417988839,0.464915572232645,0.274774774774775,0.5369296421928,0.633002291825821,0.425133689839572,0.255241935483871,0.630769230769231,0.475247812335002,0.516483516483516,0.542857142857143,0.323076923076923,0.476923076923077,-0.0704070833088892,-0.125274725274725,-0.0945054945054945,0.468131868131868,0.542857142857143,0.384064612281061,-0.0465116279069767,-0.15757865160879,0,0.358636080604655,0,0,0.642385671160753,0.0505494505494506,-0.107692307692308,-0.257174392935982,0.293798074276721,-0.450549450549451,-0.103296703296703,"miroc-integ-land_20crv3-w5e5_obsclim_histsoc_default_qtot_global_daily"
"208","64673000","camels-br-64673000","camels-br",1530,-3.43607209390047,-0.593687442540461,-0.0162122142197652,-0.264841083972311,-3.36530090056675,0.494866645693976,-0.0290598290598291,0.0129936743222363,0.297777777777778,0.267174396638208,0.267174396638208,2.41049890925535,0.11503334788553,0.399651567944251,0.184989429175476,0.321286767684953,0.190431519699812,0.444729688915735,0.448606271777004,0.29492600422833,0.208816141317559,0.323170731707317,0.481613508442777,0.439271255060729,0.299825783972126,0.23008547008547,-0.19174314441399,-0.181787229673719,-0.123418803418803,0.147350427350427,-0.0147826086956522,0.300667048298448,0.277264957264957,0.215726495726496,0.201367521367521,0.270434782608696,-0.312469172255462,0.0870680858342859,-0.210697197315047,-0.0420046013714391,-0.156705101374535,-0.10102754537029,0.0740108054526714,0.357757010537008,0.248547008547009,0.517264957264957,0.0225357522086284,0.263513482185742,0.162448700410397,0.495384615384615,"miroc-integ-land_20crv3-w5e5_obsclim_histsoc_default_qtot_global_daily"
"209","64700000","camels-br-64700000","camels-br",1830,-8.49681671767613,-1.4167615763143,-0.0152885178563436,-0.223963343588586,-8.35381081402111,0.454545522708012,-0.192665571975917,0.348659003831418,0.0763546798029557,0.12901377285643,0.12901377285643,3.25344125866125,0.133883916127906,0.375668449197861,0.482954545454545,0.325868983957219,0.408708938120703,0.521008403361345,0.403361344537815,0.32498090145149,0.176470588235294,0.579551820728291,0.47746371275783,0.368339768339768,0.498854087089381,0.343185550082102,-0.12400766957936,-0.124794745484401,-0.0339354132457581,-0.0574712643678161,-0.0328407224958949,0.157426433535561,0.227695675971538,0.178981937602627,0.241379310344828,0.394088669950739,0.452862696100474,0.310962763785619,0.309626141239618,-0.0964187327823691,-0.0145106103954517,0.147945205479452,0.154479470206798,0.397639988873737,-0.327312534209086,-0.480021893814997,-0.447343953946464,0.127996747411325,0.151382431075907,-0.488779419813903,"miroc-integ-land_20crv3-w5e5_obsclim_histsoc_default_qtot_global_daily"
"210","64723000","camels-br-64723000","camels-br",1060,-8.51162122647227,-1.87207894821807,-0.0170140522143085,-0.219643256571736,-8.35249734825488,0.774489480882949,-0.180519480519481,0.107792207792208,0.116883116883117,0.16452552999205,0.16452552999205,3.741868875156,0.0295410915449174,0.620467185761958,0.338306451612903,0.358467741935484,0.362536656891496,0.664589442815249,0.445320197044335,0.297653958944282,0.519758064516129,0.630241935483871,0.587609970674487,0.678519061583578,0.527822580645161,0.580519480519481,0.194805194805195,0.192207792207792,0.0917293233082707,0.112781954887218,0.22406015037594,-0.0246753246753247,0.0636363636363636,-0.0661654135338346,0.421052631578947,0.6,-0.0165249032821401,0.107282275363374,0.149637567815527,-0.0351776560462813,0.140442251384781,0.534331300663744,0.599022769422383,0.781946787361655,-0.14025974025974,-0.0753246753246753,-0.392799721805718,0.360575524822359,0.248051948051948,-0.0727272727272727,"miroc-integ-land_20crv3-w5e5_obsclim_histsoc_default_qtot_global_daily"
"211","64764000","camels-br-64764000","camels-br",1690,-0.232399111574018,0.286751974052766,-0.007394231043653,-0.181837503420549,-0.223353354224852,0.76295896952984,0.714285714285714,-0.257142857142857,0.323076923076923,0.298815802113314,0.298815802113314,0.987511001044414,-0.0561291244605231,0.507008547008547,0.460927960927961,0.227016129032258,0.422469410456062,0.668498168498168,0.351395730706075,0.58423645320197,0.250738916256158,0.713300492610837,0.518131256952169,0.545454545454545,0.499130434782609,0.621978021978022,0.276792951577365,0.350221113891058,0.318681318681319,0.134065934065934,0.645454545454545,0.274725274725275,0.52967032967033,0.608791208791209,0.758241758241758,0.590909090909091,0.374198222571945,0.578514591883104,0.0588276006668765,0,0.0330033203010418,0,0,0.257994796054888,0.103296703296703,-0.00659340659340659,-0.653465741960628,-0.170893157891889,-0.279120879120879,0.138461538461538,"miroc-integ-land_20crv3-w5e5_obsclim_histsoc_default_qtot_global_daily"
"212","64767000","camels-br-64767000","camels-br",3540,-0.142428936588679,0.225713803825162,-0.0178201019711079,-0.251615402492773,-0.122427169964765,0.729255147379589,0.592207792207792,-0.0194805194805195,0.224167137210615,0.274461136842878,0.274461136842878,0.73002802443837,-0.135292333303049,0.475817923186344,0.354182754182754,0.264092664092664,0.507843137254902,0.537098930481283,0.527027027027027,0.716243315508021,0.36439070649597,0.723164460006565,0.689681584418426,0.504741583688952,0.5891417733523,0.467532467532468,0.357142857142857,0.348051948051948,0.335064935064935,0.490225563909774,0.482352941176471,0.341558441558442,0.545454545454545,0.575324675324675,0.694736842105263,0.505882352941176,-0.01429108788541,0.18796992481203,0.241254772181644,0,0.142857142857143,0,0,0.354586932563662,0.436363636363636,0.261038961038961,-0.306737019462793,-0.0407495268394147,0.231168831168831,0.216883116883117,"miroc-integ-land_20crv3-w5e5_obsclim_histsoc_default_qtot_global_daily"
"213","64771500","camels-br-64771500","camels-br",4160,-0.304472879005756,0.244255515498008,-0.0149852175135217,-0.241319368497,-0.285213672570928,0.45617246516241,0.264285714285714,-0.432142857142857,0.2,0.259415930899017,0.259415930899017,0.850898584009948,-0.193804767826128,0.282124229492651,0.34453781512605,0.226050420168067,0.603972498090145,0.652100840336135,0.55984555984556,0.665699006875477,0.260550023707918,0.571428571428572,0.46951871657754,0.553221288515406,0.491939307728781,0.403571428571428,0.229392154474449,0.207142857142857,0.340659340659341,0.389010989010989,0.379120879120879,0.0535714285714286,0.382142857142857,0.182417582417582,0.217582417582418,0.362637362637363,-0.343175768146787,0.389705882352941,-0.0597022314125994,0,-0.0554561717352415,0,0,0.5317817708507,0.0678571428571429,0.0321428571428571,0.347472924187726,0.812556380605499,0.289285714285714,-0.0285714285714286,"miroc-integ-land_20crv3-w5e5_obsclim_histsoc_default_qtot_global_daily"
