"","gauge_id","elev_mean","slope_mean","area_gages2","area_geospa_fabric","huc_02","gauge_name","mdl","NSE","KGE","NSEB","KGEB","BE","r_halfFlowDay","r_QCI","r_slope_fdc","r_BFI","rPearson","Beta","Beta_p","Gamma","Gamma_p","KGElf","r_mag_m1","r_mag_m2","r_mag_m3","r_mag_m4","r_mag_m5","r_mag_m6","r_mag_m7","r_mag_m8","r_mag_m9","r_mag_m10","r_mag_m11","r_mag_m12","r_mag_ann","r_min_1d","r_min_3d","r_min_7d","r_min_30d","r_min_90d","r_max_1d","r_max_3d","r_max_7d","r_max_30d","r_max_90d","r_min_timing","r_max_timing","r_no_high_pulses","r_no_low_pulses","r_dur_high_pulses","r_dur_low_pulses","r_numDays_low","r_numDays_high","r_mean_pos_diff","r_mean_neg_diff","r_no_rises","r_no_falls","r_rld","r_fld","CoV","QCI"
"1","01022500",92.68,17.79072,573.6,"620.38","01","Narraguagus River at Cherryfield, Maine","lstm-kratzert2024",0.887027655839001,0.863498393214709,0.183680596340036,0.313816268066179,0.861607670166251,0.76969696969697,0.903030303030303,0.866666666666667,0.648484848484848,0.948542145611955,0.948542145611955,0.899820395614716,0.922871375339937,0.922871375339937,0.910682611195177,0.696969696969697,0.939393939393939,0.915151515151515,0.890909090909091,0.987878787878788,0.878787878787879,0.903030303030303,0.842424242424242,0.903030303030303,0.963636363636364,0.915151515151515,0.915151515151515,0.781818181818182,0.826751539404888,0.733333333333333,0.733333333333333,0.883333333333333,0.85,0.781818181818182,0.916666666666667,0.883333333333333,0.916666666666667,0.833333333333333,0.229805960506266,-0.0666666666666667,0.404761904761905,0.164398987305357,0.345454545454545,0.729486652416078,0.936174537267299,0.903030303030303,0.933333333333333,0.983333333333333,0.0632917026472285,0.218487394957983,-0.0166666666666667,0.983333333333333,0.643249903531478,11.1275183688979
"2","01031500",247.8,29.56035,769.05,"766.53","01","Piscataquis River near Dover-Foxcroft, Maine","lstm-kratzert2024",0.917823698917463,0.856150237099342,0.172314218020065,0.299836787747635,0.900715582082418,0.801892173725501,0.975757575757576,0.442424242424242,0.878787878787879,0.959604084247927,0.959604084247927,0.91477637215743,0.89138205703256,0.89138205703256,0.667511048590191,0.878787878787879,0.951515151515151,0.915151515151515,0.903030303030303,0.915151515151515,0.963636363636364,0.927272727272727,0.915151515151515,0.975757575757576,0.987878787878788,0.951515151515151,0.963636363636364,0.975757575757576,0.791470623690405,0.836827408755723,0.866666666666667,0.916666666666667,0.85,0.963636363636364,0.928878423718853,0.983333333333333,0.933333333333333,0.95,0.815126050420168,0.4,0.350438322025231,0.400320384512718,0.393939393939394,0.636363636363636,0.939393939393939,0.903030303030303,0.95,0.95,0.478702423463867,0.439671510095091,0.116666666666667,0.95,0.900974930979287,13.6180195216683
"3","01047000",310.38,49.92122,909.1,"904.94","01","Carrabassett River near North Anson, Maine","lstm-kratzert2024",0.884289318376812,0.911175243104958,0.12995392546482,0.245598940993333,0.867006259771925,0.841479057980364,0.878787878787879,0.248484848484848,0.878787878787879,0.941483106070563,0.941483106070563,0.952382406166142,0.953115297593052,0.953115297593052,0.911661151379417,0.757575757575757,0.83030303030303,0.915151515151515,0.939393939393939,0.890909090909091,0.963636363636364,0.927272727272727,0.963636363636364,0.733333333333333,0.975757575757576,0.963636363636364,0.951515151515151,0.927272727272727,0.878787878787879,0.85,0.916666666666667,0.916666666666667,0.966666666666667,0.866666666666667,0.883333333333333,0.816666666666667,0.933333333333333,0.983333333333333,0.97047277392417,0.15,0.65873254924026,0.181956335718513,0.462008213196849,0.6,0.832830594841688,0.841463414634147,1,0.916666666666667,0.789036559668782,0.796610169491525,0.3,0.933333333333333,0.835292880689183,12.6283361709057
"4","01052500",615.7,60.05183,383.82,"396.1","01","Diamond River near Wentworth Location, NH","lstm-kratzert2024",0.874327822106291,0.906578312765355,0.165893883475388,0.291841858709489,0.849333105939404,0.788994515035022,0.878787878787879,0.636363636363636,0.648484848484848,0.935944775399827,0.935944775399827,0.955496165078281,0.948580660015423,0.948580660015423,0.864307397713407,0.127272727272727,0.733333333333333,0.927272727272727,0.963636363636364,0.866666666666667,0.866666666666667,0.963636363636364,0.903030303030303,0.927272727272727,0.854545454545454,0.890909090909091,0.818181818181818,0.757575757575757,0.887542093772894,0.766666666666667,0.783333333333333,0.883333333333333,0.6,0.721212121212121,0.766666666666667,0.766666666666667,0.966666666666667,0.85,0.476991622990762,1,0,0.634335047416547,0.490909090909091,0.781818181818182,0.793939393939394,0.765960985036881,0.85,0.966666666666667,0.906115301556605,0.800272350735104,-0.4,0.933333333333333,0.903163186964674,12.9613990712594
"5","01054200",472.31,90.13951,180.98,"181.33","01","Wild River at Gilead, Maine","lstm-kratzert2024",0.781532816870332,0.756437544832362,-0.00691124247509434,0.0343908883505081,0.783032333026045,0.589668377369663,0.806060606060606,0.321212121212121,0.709090909090909,0.892460336539468,0.892460336539468,0.98521399333541,0.781964992817672,0.781964992817672,0.628944661669213,0.43030303030303,0.842424242424242,0.793939393939394,0.878787878787879,0.963636363636364,0.696969696969697,0.963636363636364,0.793939393939394,0.939393939393939,0.854545454545454,0.83030303030303,0.951515151515151,0.793939393939394,0.917937370956898,0.95,0.916666666666667,0.983333333333333,0.95,0.806060606060606,0.833333333333333,0.866666666666667,0.833333333333333,0.683333333333333,0.75,0.85,0.522862326927363,0.0750234484920533,0.442424242424242,0.595747432806463,0.658548827984633,0.632221765427267,0.95,0.95,0.686440677966102,0.238317292376868,0.45188680072809,0.966666666666667,0.860337642219607,11.403734571707
"6","01055000",423.12,72.81304,250.64,"251.16","01","Swift River near Roxbury, Maine","lstm-kratzert2024",0.751323492197497,0.7717321073226,0.0386469172604949,0.1125482376904,0.741326561211136,0.106707317073171,0.806060606060606,0.163636363636364,0.781818181818182,0.874590158896281,0.874590158896281,0.928292909696163,0.823260938720728,0.823260938720728,0.598810732779505,0.503030303030303,0.963636363636364,0.915151515151515,0.806060606060606,0.672727272727273,0.927272727272727,0.951515151515151,0.818181818181818,0.915151515151515,0.975757575757576,0.915151515151515,0.890909090909091,0.878787878787879,0.76969696969697,0.8,0.666666666666667,0.75,0.866666666666667,0.818181818181818,0.916666666666667,0.883333333333333,0.783333333333333,0.683333333333333,0.359835785764961,0.933333333333333,0.548240988816216,0.409668288805098,0.672727272727273,0.516719712128055,0.445121951219512,0.966569814451303,1,1,0.88655462184874,0.381369627135691,-0.4,1,0.901317650267714,12.2699250148215
"7","01057000",215.59,32.68445,190.92,"197.7","01","Little Androscoggin River near South Paris, Maine","lstm-kratzert2024",0.90228768413773,0.871636097889171,0.122993108129612,0.236304975094604,0.88858432383139,0.902439024390244,0.890909090909091,0.660606060606061,0.890909090909091,0.95310933161936,0.95310933161936,0.993455713029294,0.880686426203971,0.880686426203971,0.343414806317881,0.951515151515151,0.963636363636364,0.975757575757576,0.76969696969697,0.903030303030303,0.939393939393939,0.987878787878788,0.939393939393939,0.963636363636364,1,0.987878787878788,0.963636363636364,0.951515151515151,0.939393939393939,0.916666666666667,0.916666666666667,0.85,0.75,0.963636363636364,0.9,0.9,0.866666666666667,0.8,0.445393877612489,0.916666666666667,0.578355231254256,0.27027027027027,0.551515151515151,0.745454545454545,0.881463038336094,0.927272727272727,1,1,0.351467511677404,0.316250867727503,0,0.983333333333333,0.865490718593024,12.8241313321369
"8","01073000",37.67,4.75043,31.3,"32.11","01","OYSTER RIVER NEAR DURHAM, NH","lstm-kratzert2024",0.89150062423474,0.85962935771807,0.0438294444113114,0.120855584212745,0.886527173283996,0.936174537267299,0.963636363636364,0.806060606060606,0.854545454545454,0.948654831015903,0.948654831015903,0.985061616342753,0.870213885448616,0.870213885448616,0.464450073331347,0.793939393939394,0.987878787878788,0.624242424242424,0.951515151515151,0.939393939393939,0.83030303030303,0.939393939393939,0.854545454545454,0.927272727272727,0.975757575757576,0.951515151515151,0.987878787878788,0.963636363636364,0.781818181818182,0.766666666666667,0.75,0.816666666666667,0.85,0.951515151515151,0.95,0.95,0.983333333333333,0.983333333333333,0.811722586493051,0.833333333333333,0.781660832781895,0.101273936708367,0.733333333333333,0.636363636363636,0.790277206784084,0.948332648140901,0.95,0.966666666666667,0.316458513236142,0.600840336134454,0.0585779186129006,0.966666666666667,0.775343427175642,11.619839333237
"9","01078000",346.92,49.77182,222.46,"221.86","01","SMITH RIVER NEAR BRISTOL, NH","lstm-kratzert2024",0.902631101204471,0.866274078909519,0.117070756768639,0.228298127792335,0.889720609503003,0.939393939393939,0.878787878787879,0.793939393939394,0.757575757575757,0.960356251780011,0.960356251780011,0.926166783217911,0.895790349304027,0.895790349304027,0.720770189715131,0.866666666666667,0.939393939393939,0.987878787878788,0.757575757575757,0.951515151515151,0.927272727272727,0.939393939393939,0.515151515151515,0.927272727272727,0.963636363636364,0.939393939393939,0.927272727272727,0.963636363636364,0.808514373094486,0.816666666666667,0.866666666666667,0.816666666666667,0.816666666666667,0.842424242424242,0.85,0.833333333333333,0.9,0.966666666666667,0.359835785764961,0.794986038317937,0.650649635161038,0.525,0.660606060606061,0.442424242424242,0.723407596979277,0.951515151515151,0.933333333333333,1,0.6,0.163103648931493,0.627620556566792,0.95,0.778663317356827,12.0342851643054
"10","01123000",120.1,17.14893,77.85,"84.21","01","LITTLE RIVER NEAR HANOVER, CT.","lstm-kratzert2024",0.849754965326676,0.904377635968453,0.0973479059422266,0.200992494764431,0.83355155805609,0.842424242424242,0.987878787878788,0.842424242424242,0.903030303030303,0.923151357766154,0.923151357766154,0.943129304599576,0.99809036797567,0.99809036797567,0.948945656110951,0.745454545454545,0.951515151515151,0.963636363636364,0.987878787878788,0.987878787878788,0.987878787878788,0.890909090909091,0.975757575757576,0.903030303030303,0.939393939393939,0.745454545454545,0.975757575757576,0.745454545454545,0.745454545454545,0.45,0.616666666666667,0.9,0.516666666666667,0.36969696969697,0.916666666666667,0.85,0.983333333333333,0.933333333333333,0.702935023354807,0.761512941967708,0.651162790697674,-0.0256748082981548,0.696969696969697,0.721212121212121,0.948332648140901,0.76969696969697,0.883333333333333,0.883333333333333,0.474644452534567,0.384940608027633,0.25,0.816666666666667,0.641176820099064,10.7282107073299
