"","ID","MAT","Tcold","Thot","Tmon10","MAP","Pdry","Psdry","Pwdry","Pswet","Pwwet","totalSummerP","totalWinterP","totalP","Pthreshold","KG_zone1","KG_zone2","KG_zone3","KG_zone"
"5743","hysets_11152000",12.4044814800775,7.76566667980618,18.8159999847412,7,778.101111111111,2.50444444444444,2.50444444444444,34.2777777777778,60.5588888888889,149.545555555556,97.3355555555555,680.765555555556,778.101111111111,24.8089629601549,"C","s","b","Csb"
"5744","hysets_11152050",12.7589749353959,8.02632051210053,19.0428827109888,8,717.112802148612,2.25067144136079,2.25067144136079,31.6284691136974,55.6857654431513,137.435989256938,89.449418084154,627.663384064458,717.112802148612,25.5179498707917,"C","s","b","Csb"
"5745","hysets_11153000",14.9197463804973,7.64981886355773,22.7364130158355,9,493.048913043478,1.71195652173913,1.71195652173913,24.5289855072464,39.5090579710145,98.0416666666667,62.0978260869565,430.951086956522,493.048913043478,29.8394927609946,"C","s","a","Csa"
"5746","hysets_11153040",14.9383565625663,7.68780490330287,22.7006968355345,9,489.11149825784,1.69163763066202,1.69163763066202,24.3031358885017,39.2648083623693,97.3588850174216,61.5993031358885,427.512195121951,489.11149825784,29.8767131251325,"C","s","a","Csa"
"5747","hysets_11153650",15.2570793780663,8.8561127955637,21.4379309232706,10,529.927899686521,2.02194357366771,2.02194357366771,25.1222570532915,39.3636363636364,110.8934169279,59.9686520376176,469.959247648903,529.927899686521,30.5141587561325,"C","s","b","Csb"
"5748","hysets_11153700",15.0931076740607,8.29347690435556,22.0263999352088,10,478.661538461538,1.67692307692308,1.67692307692308,23.2153846153846,38.1230769230769,96.7692307692308,58.7230769230769,419.938461538462,478.661538461538,30.1862153481214,"C","s","a","Csa"
"5749","hysets_11154200",14.3624053052579,8.7678029591387,20.2272727489471,10,638.46212121212,2.14772727272727,2.14772727272727,30.4356060606061,47.7045454545455,132.617424242424,73.0265151515152,565.435606060605,638.46212121212,28.7248106105159,"C","s","b","Csb"
"5750","hysets_11156500",13.2147800500301,6.7613734011998,21.5654506499164,8,598.901287553648,1.6480686695279,1.6480686695279,28.4688841201717,48.4967811158798,112.535407725322,80.0708154506438,518.830472103004,598.901287553648,26.4295601000602,"C","s","b","Csb"
"5751","hysets_11157500",14.2907772214672,7.39186784787887,22.727827210287,8,526.532401524777,1.77763659466328,1.77763659466328,25.8729351969504,42.5120711562897,97.7445997458704,69.8246505717916,456.707750952986,526.532401524777,28.5815544429345,"C","s","a","Csa"
"5752","hysets_11158600",13.8760861712002,7.34782021768977,21.8683147644729,8,534.314606741573,1.64044943820225,1.64044943820225,25.6179775280899,43.5730337078652,100.415730337079,70.7640449438203,463.550561797753,534.314606741573,27.7521723424005,"C","s","b","Csb"
