"","ID","MAT","Tcold","Thot","Tmon10","MAP","Pdry","Psdry","Pwdry","Pswet","Pwwet","totalSummerP","totalWinterP","totalP","Pthreshold","KG_zone1","KG_zone2","KG_zone3","KG_zone"
"11","GRDC_1159301",15.6013567176202,7.61788393153732,21.7538371686649,10,548.167293233083,8.12687969924812,51.4802631578947,8.12687969924812,85.718045112782,42.0958646616541,435.358082706767,112.809210526316,548.167293233083,31.2027134352403,"C","w","b","Cwb"
"12","GRDC_1159302",13.9659808379046,6.0696016366121,20.2918330710437,9,584.777448071217,11.7804154302671,55.6824925816024,11.7804154302671,91.8100890207715,45.6409495548961,445.436201780415,139.341246290801,584.777448071217,27.9319616758093,"C","f","b","Cfb"
"13","GRDC_1159304",15.4837010672713,7.61215902074551,21.4618705894039,10,583.210245464248,8.28281750266809,55.692636072572,8.28281750266809,92.8143009605123,43.8388473852721,465.726787620064,117.483457844184,583.210245464248,30.9674021345426,"C","w","b","Cwb"
"14","GRDC_1159305",14.0830206545757,4.27682300162526,21.4708319469891,9,362.362831858407,11,25.0265486725664,11,63.5132743362832,33.1681415929204,258.017699115044,104.345132743363,362.362831858407,28.1660413091513,"C","f","b","Cfb"
"15","GRDC_1159310",15.5023414667553,6.97455749996996,22.3316371546382,10,542.765486725664,8.99557522123894,50.7035398230088,8.99557522123894,96.5951327433628,42.8407079646018,423.338495575221,119.426991150442,542.765486725664,31.0046829335106,"C","w","a","Cwa"
"16","GRDC_1159320",14.9650955942558,6.26387596500012,21.749364276265,10,505.170542635659,9.37984496124031,42.6899224806202,9.37984496124031,89.7829457364341,42.6589147286822,381.767441860465,123.403100775194,505.170542635659,29.9301911885116,"C","f","b","Cfb"
"17","GRDC_1159321",14.6660509213732,6.17413792175612,21.3456896842994,9,536.624384236453,9.71182266009852,47.7721674876847,9.71182266009852,95.9802955665025,43.8177339901478,407.113300492611,129.511083743842,536.624384236453,29.3321018427464,"C","f","b","Cfb"
"18","GRDC_1159325",14.7396704615749,6.24068442768924,21.4619771790595,9,508.718631178707,9.86311787072243,43.3117870722433,9.86311787072243,90.9657794676806,42.3231939163498,381.901140684411,126.817490494297,508.718631178707,29.4793409231498,"C","f","b","Cfb"
"19","GRDC_1159330",16.1964314390523,7.64059012435203,23.1218924411508,10,488.883720930233,8.72093023255814,41.6511627906977,8.72093023255814,83.2093023255814,42.0813953488372,377,111.883720930233,488.883720930233,32.3928628781045,"C","f","a","Cfa"
"20","GRDC_1159333",15.321484863156,7.16161616161616,21.9774141793299,10,597.555555555555,9.88888888888889,58.8686868686869,9.88888888888889,102.313131313131,47.6060606060606,464.969696969697,132.585858585858,597.555555555555,30.642969726312,"C","w","b","Cwb"
"21","GRDC_1159335",16.4303159141271,7.91609604884002,23.2790734458104,10,515.214689265537,8.14689265536723,45.8587570621469,8.14689265536723,86.045197740113,42.6271186440678,404.231638418079,110.983050847458,515.214689265537,32.8606318282542,"C","w","a","Cwa"
"22","GRDC_1159337",15.5993222347564,7.38021667400996,22.3049833218257,10,580.35,9.44583333333333,56.7375,9.44583333333333,98.5166666666667,46.1625,454.716666666667,125.633333333333,580.35,31.1986444695128,"C","w","a","Cwa"
"23","GRDC_1159400",17.3616666825728,8.80200730971176,22.8610510025581,10,566.496350364964,3.24087591240876,42.3284671532847,3.24087591240876,106.985401459854,47.2481751824818,472.051094890511,94.4452554744526,566.496350364964,34.7233333651457,"C","w","a","Cwa"
"24","GRDC_1159403",17.8045926737158,9.3612730565824,23.683532940714,11,522.986842105263,2.86842105263158,40.2236842105263,2.86842105263158,98.1184210526316,42.5394736842105,436.447368421053,86.5394736842105,522.986842105263,35.6091853474316,"C","w","a","Cwa"
"25","GRDC_1159405",17.7587973301609,9.40200783809026,23.7877708872159,10,509.854166666667,2.95833333333333,38.3020833333333,2.95833333333333,94.71875,41.5104166666667,424.364583333333,85.4895833333334,509.854166666667,35.5175946603219,"C","w","a","Cwa"
"26","GRDC_1159410",15.9956827519233,7.73569295280858,22.1618508790669,10,600.421052631579,7.94736842105263,59.4912280701754,7.94736842105263,97.0526315789474,48.4035087719298,478.894736842105,121.526315789474,600.421052631579,31.9913655038466,"C","w","a","Cwa"
"27","GRDC_1159413",15.9267312670439,7.73014834508941,22.0880814146197,10,606.851674641148,8.07655502392345,60.4019138755981,8.07655502392345,97.8755980861244,48.6172248803828,483.856459330143,122.995215311005,606.851674641148,31.8534625340877,"C","w","a","Cwa"
"28","GRDC_1159415",15.8118689430787,7.50848315806871,22.1757865434282,10,605.292134831461,8.46067415730337,60.0561797752809,8.46067415730337,96.1685393258427,49.5393258426966,480.078651685393,125.213483146067,605.292134831461,31.6237378861574,"C","w","a","Cwa"
"29","GRDC_1159417",15.8244813735604,7.93556385851921,21.7600745546057,10,625.872340425532,8.04255319148936,63.6276595744681,8.04255319148936,101.957446808511,48.7553191489362,501.085106382979,124.787234042553,625.872340425532,31.6489627471207,"C","w","b","Cwb"
"30","GRDC_1159419",16.4913874603936,8.37976806495607,22.7006443431697,10,565.076030927835,6.99871134020619,54.0463917525773,6.99871134020619,91.4896907216495,45.6765463917526,451.519329896907,113.556701030928,565.076030927835,32.9827749207872,"C","w","a","Cwa"
"31","GRDC_1159450",16.2777964355313,8.56144539483325,21.8181487983597,10,606.008016032064,6.0501002004008,59.2284569138277,6.0501002004008,104.490981963928,43.3687374749499,500.482965931864,105.5250501002,606.008016032064,32.5555928710626,"C","w","b","Cwb"
"32","GRDC_1159490",15.8530529270956,8.31820259713507,21.2112298544351,10,638.111688311688,6.91948051948052,65.8467532467533,6.91948051948052,108.420779220779,44.1454545454545,526.436363636363,111.675324675325,638.111688311688,31.7061058541913,"C","w","b","Cwb"
"33","GRDC_1159500",15.8530529270956,8.31820259713507,21.2112298544351,10,638.111688311688,6.91948051948052,65.8467532467533,6.91948051948052,108.420779220779,44.1454545454545,526.436363636363,111.675324675325,638.111688311688,31.7061058541913,"C","w","b","Cwb"
"34","GRDC_1159510",16.1375000123625,8.60853539091168,21.6468686768503,10,633.141414141414,7.53535353535354,67.3131313131313,7.53535353535354,104.343434343434,47.5151515151515,513.878787878788,119.262626262626,633.141414141414,32.2750000247249,"C","w","b","Cwb"
"35","GRDC_1159511",16.12353251338,8.59914004325867,21.6329899978638,10,633.95,7.56,67.4,7.56,104.46,47.58,514.45,119.5,633.95,32.2470650267601,"C","w","b","Cwb"
"36","GRDC_1159512",14.2700337453138,6.74700703041654,19.9220950956076,9,720.395246478874,9.64700704225352,76.3169014084507,9.64700704225352,117.601232394366,51.6161971830986,578.49911971831,141.896126760563,720.395246478874,28.5400674906275,"C","w","b","Cwb"
"37","GRDC_1159513",15.2876684075842,7.66685418536266,20.8439374466737,10,674.0625,7.99479166666667,71.7916666666667,7.99479166666667,111.567708333333,48.75,546.369791666666,127.692708333333,674.0625,30.5753368151685,"C","w","b","Cwb"
"38","GRDC_1159520",16.4789175078982,9.01121262300054,21.6932724480613,10,619.182724252492,6.15116279069767,65.1129568106312,6.15116279069767,104.024086378738,46.1362126245847,506.535714285715,112.647009966777,619.182724252492,32.9578350157965,"C","w","b","Cwb"
"39","GRDC_1159525",16.1370938684367,8.54698736456376,21.4402531249614,10,640.987341772152,6.37974683544304,70.1772151898734,6.37974683544304,109.164556962025,45.8481012658228,527.746835443038,113.240506329114,640.987341772152,32.2741877368734,"C","w","b","Cwb"
"40","GRDC_1159530",17.2690963786446,8.929326506222,22.7386189092456,10,594.199488491048,4.84825234441603,54.2472293265132,4.84825234441603,105.636828644501,48.3657289002558,487.321398124467,106.878090366581,594.199488491048,34.5381927572892,"C","w","a","Cwa"
"41","GRDC_1159535",15.4325127293742,8.39122329413436,20.3997060688397,10,676.881679389313,6.9618320610687,72.6526717557252,6.9618320610687,116.164122137405,43.4312977099237,563.400763358779,113.480916030534,676.881679389313,30.8650254587484,"C","w","b","Cwb"
"42","GRDC_1159540",17.3425990676021,9.57848653277835,23.0258920257156,10,569.040540540541,7.71621621621622,62.3378378378378,7.71621621621622,92.3783783783784,45.7027027027027,461.310810810811,107.72972972973,569.040540540541,34.6851981352042,"C","w","a","Cwa"
"43","GRDC_1159545",15.1518725130166,8.21286723260104,20.0561183673913,10,691.100478468899,7.17703349282297,75.9377990430622,7.17703349282297,117.909090909091,42.6937799043062,576.33971291866,114.760765550239,691.100478468899,30.3037450260332,"C","w","b","Cwb"
"44","GRDC_1159546",16.9040028182755,9.69812735993317,21.868539324414,10,611.854868913857,4.51217228464419,58.3043071161049,4.51217228464419,113.770599250936,45.1694756554307,511.468164794007,100.38670411985,611.854868913857,33.808005636551,"C","w","b","Cwb"
"45","GRDC_1159547",16.332431145774,9.1977600479126,21.2846667226156,10,662.24,4.54666666666667,64.8933333333333,4.54666666666667,122.133333333333,48.5066666666667,556.106666666666,106.133333333333,662.24,32.664862291548,"C","w","b","Cwb"
"46","GRDC_1159548",16.1903993510554,9.1303959328511,21.0600609851973,10,675.040609137056,4.48730964467005,65.1725888324873,4.48730964467005,125.685279187817,48.9340101522843,568.578680203046,106.46192893401,675.040609137056,32.3807987021109,"C","w","b","Cwb"
"47","GRDC_1159549",15.9229756138189,8.85829271921297,20.8926829361334,10,693.69512195122,3.98780487804878,69.390243902439,3.98780487804878,128.975609756098,50.4756097560976,584.719512195123,108.975609756098,693.69512195122,31.8459512276378,"C","w","b","Cwb"
"48","GRDC_1159550",14.7874457360295,7.97058948764095,19.6202437671614,10,705.234567901235,7.69135802469136,78.5246913580247,7.69135802469136,119.067901234568,41.4691358024691,588.697530864198,116.537037037037,705.234567901235,29.574891472059,"C","w","b","Cwb"
"49","GRDC_1159555",14.7251912447122,7.93062498936286,19.5445111592611,10,708.198717948718,7.76923076923077,79.0320512820513,7.76923076923077,119.391025641026,41.2884615384615,591.269230769231,116.929487179487,708.198717948718,29.4503824894245,"C","w","b","Cwb"
"50","GRDC_1159560",15.9959107367765,8.55357142857143,21.2222858156477,10,657.964285714286,5.23214285714286,67.2142857142857,5.23214285714286,118.125,46.5535714285714,553.589285714286,104.375,657.964285714286,31.9918214735531,"C","w","b","Cwb"
"51","GRDC_1159570",15.805663836308,8.91083759731717,20.6358632959871,10,686.769230769231,5.05982905982906,69.2478632478633,5.05982905982906,121.179487179487,42.9487179487179,584.538461538462,102.230769230769,686.769230769231,31.611327672616,"C","w","b","Cwb"
"52","GRDC_1159580",15.6836848997245,9.20380325525836,20.0539891811016,10,685.081967213115,6.30054644808743,69.5464480874317,6.30054644808743,117.808743169399,39.120218579235,583.693989071038,101.387978142077,685.081967213115,31.3673697994489,"C","w","b","Cwb"
"53","GRDC_1159600",13.1552401102532,5.24603389683416,19.3102372379626,8,542.940677966102,16.5423728813559,43.6864406779661,16.5423728813559,91.2627118644068,42.3898305084746,392.516949152542,150.423728813559,542.940677966102,26.3104802205064,"C","f","b","Cfb"
"54","GRDC_1159601",13.2522842361946,5.31807751433794,19.4546356201172,8,539.635658914729,16.4031007751938,43.062015503876,16.4031007751938,90.922480620155,42.2403100775194,389.821705426357,149.813953488372,539.635658914729,26.5045684723891,"C","f","b","Cfb"
"55","GRDC_1159650",11.8682468826455,4.85354922230788,17.3931712278231,8,717.385826771654,13.5826771653543,73.9133858267717,13.5826771653543,107.51968503937,50.9527559055118,553.251968503937,164.133858267717,717.385826771654,23.736493765291,"C","f","b","Cfb"
"56","GRDC_1159651",11.1691211229262,4.59222967333572,16.5120755239975,8,754.558139534883,12.7441860465116,80.3023255813954,12.7441860465116,115.255813953488,51.2558139534884,589.348837209302,165.209302325581,754.558139534883,22.3382422458525,"C","f","b","Cfb"
"57","GRDC_1159653",13.5022453944863,6.08615952401073,19.3529079355345,8,739,12.638036809816,76.9938650306748,12.638036809816,112.269938650307,56.9447852760736,566.19018404908,172.80981595092,739,27.0044907889727,"C","f","b","Cfb"
"58","GRDC_1159655",9.46572280495806,3.43534027200399,14.4181874924236,6,792.0625,12.0972222222222,86.0416666666667,12.0972222222222,124.618055555556,49.2361111111111,632.145833333333,159.916666666667,792.0625,18.9314456099161,"C","w","b","Cwb"
"59","GRDC_1159660",12.7245475207156,4.86882456143697,18.4203859881351,8,646.543859649123,16,60.3771929824561,16,105.90350877193,50.0614035087719,484.394736842105,162.149122807018,646.543859649123,25.4490950414312,"C","f","b","Cfb"
"60","GRDC_1159670",13.2935371690517,6.55755395614844,18.4030215270228,8,776.930935251799,10.8374100719424,83.1035971223022,10.8374100719424,123.605755395683,55.2748201438849,620.424460431655,156.506474820144,776.930935251799,26.5870743381034,"C","w","b","Cwb"
"61","GRDC_1159673",13.2133157164909,6.25905768344036,18.5049807566863,8,782.033653846154,11.125,81.0913461538462,11.125,124.028846153846,57.1105769230769,619.567307692308,162.466346153846,782.033653846154,26.4266314329819,"C","w","b","Cwb"
"62","GRDC_1159675",14.11045028888,6.70564327044794,19.9012748428256,8,741.690058479532,10.8479532163743,75.4327485380117,10.8479532163743,118.163742690058,56.9122807017544,584.181286549708,157.508771929825,741.690058479532,28.2209005777599,"C","w","b","Cwb"
"63","GRDC_1159800",14.4559074167221,7.6874781828078,19.2848888124738,10,715.920634920635,8.09523809523809,79.1666666666667,8.09523809523809,119.81746031746,41.1269841269841,595.809523809524,120.111111111111,715.920634920635,28.9118148334443,"C","w","b","Cwb"
"64","GRDC_1159805",14.0655943085508,7.21846342319395,19.164126782301,9,731.365853658536,8.70731707317073,80.5073170731707,8.70731707317073,118.229268292683,43.8682926829268,600.10243902439,131.263414634146,731.365853658536,28.1311886171015,"C","w","b","Cwb"
"65","GRDC_1159810",14.0592093583203,7.2194285792083,19.1534038975908,9,731.305418719212,8.70935960591133,80.2315270935961,8.70935960591133,118.28078817734,43.8669950738916,600.024630541872,131.28078817734,731.305418719212,28.1184187166405,"C","w","b","Cwb"
"66","GRDC_1159811",14.1132098807556,6.85881481052917,19.5738435910072,9,732.403292181069,9.54320987654321,82.3086419753086,9.54320987654321,118.098765432099,48.9094650205761,592.958847736625,139.444444444444,732.403292181069,28.2264197615112,"C","w","b","Cwb"
"67","GRDC_1159813",14.0271153412579,7.38347827869913,18.9483767246854,10,730.173913043478,8.1304347826087,78.5217391304348,8.1304347826087,118.434782608696,41.5217391304348,602.731884057971,127.442028985507,730.173913043478,28.0542306825159,"C","w","b","Cwb"
"68","GRDC_1159815",13.9543166645786,7.59362107829044,18.7114630849738,10,745.557894736842,8.31578947368421,75.2842105263158,8.31578947368421,121.410526315789,42.2315789473684,614.494736842105,131.063157894737,745.557894736842,27.9086333291573,"C","w","b","Cwb"
"69","GRDC_1159820",13.4491379315474,6.90848806070923,18.2486295286899,9,703.219274977895,7.38815207780725,74.9451812555261,7.38815207780725,116.702033598585,37.0972590627763,587.300618921308,115.918656056587,703.219274977895,26.8982758630949,"C","w","b","Cwb"
"70","GRDC_1159825",14.1053640005841,7.2747126657844,19.2630268842324,9,730.749042145594,9.09386973180077,76.3812260536398,9.09386973180077,116.668582375479,47.3065134099617,592.524904214559,138.224137931034,730.749042145594,28.2107280011682,"C","w","b","Cwb"
"71","GRDC_1159830",13.0357284889491,7.08503256422223,17.587744012572,8,832.04338394794,9.69305856832972,85.9067245119306,9.69305856832972,135.990238611714,51.7603036876356,680.718004338396,151.325379609545,832.04338394794,26.0714569778983,"C","w","b","Cwb"
"72","GRDC_1159850",15.5855555622666,8.78888886769613,20.4466666327582,10,713,4,69.4444444444444,4,133.866666666667,51.0444444444444,603.133333333333,109.866666666667,713,31.1711111245332,"C","w","b","Cwb"
"73","GRDC_1159855",15.6385416388512,8.84999990463257,20.4749999046326,10,713.75,4,69.25,4,134.375,50,605.375,108.375,713.75,31.2770832777023,"C","w","b","Cwb"
"74","GRDC_1159860",15.5802380675361,8.87142835344587,20.3800000871931,10,712.457142857143,4,68.4571428571429,4,134.171428571429,49.8,603.885714285714,108.571428571429,712.457142857143,31.1604761350722,"C","w","b","Cwb"
"75","GRDC_1159880",14.3989198973789,7.84291790994469,18.9059709742449,10,710.43961352657,7.34299516908213,73.0966183574879,7.34299516908213,123.995169082126,39.0772946859903,597.724637681159,112.714975845411,710.43961352657,28.7978397947578,"C","w","b","Cwb"
"76","GRDC_1159890",14.480065048064,8.3483577453024,18.6412520214794,10,733.910569105691,6.78455284552845,70.0731707317073,6.78455284552845,129.857723577236,42.7926829268293,617.060975609756,116.849593495935,733.910569105691,28.960130096128,"C","w","b","Cwb"
"77","GRDC_1159900",13.9658986220162,7.39196312592326,18.5514469762002,10,722.133640552995,7.81566820276498,74.8617511520737,7.81566820276498,125.645161290323,36.889400921659,606.663594470046,115.470046082949,722.133640552995,27.9317972440324,"C","w","b","Cwb"
"78","GRDC_1159910",15.1702678227357,8.63808546718369,19.5123419150328,10,686.641025641027,6.74358974358974,70.4615384615385,6.74358974358974,119.547008547009,38.9401709401709,580.931623931625,105.709401709402,686.641025641027,30.3405356454713,"C","w","b","Cwb"
"79","GRDC_1160091",15.3281913590153,9.57898090029978,21.153742037761,11,369.732484076433,12.6202229299363,12.6202229299363,29.5382165605096,19.6982484076433,59.8789808917197,99.0310509554141,270.701433121019,369.732484076433,30.6563827180306,"C","s","b","Csb"
"80","GRDC_1160095",13.6895738268552,8.17351598173516,19.3780821229769,9,411.593607305936,16.1141552511416,16.1141552511416,32.0776255707763,22.6849315068493,63.2922374429224,117.675799086758,293.917808219178,411.593607305936,27.3791476537103,"C","s","b","Csb"
"81","GRDC_1160100",14.4495633377837,9.68224160709409,19.253129632886,11,770.048034934498,26.669577874818,26.669577874818,52.1470160116448,61.1994177583697,115.016011644833,221.873362445415,548.174672489083,770.048034934498,28.8991266755674,"C","s","b","Csb"
"82","GRDC_1160101",12.9286666631699,8.54199995994568,17.5020001029968,9,774.62,28.88,28.88,53.98,59.62,113.72,232.36,542.26,774.62,25.8573333263397,"C","s","b","Csb"
"83","GRDC_1160102",15.8162822859423,10.6566486831184,20.7473873447728,12,607.459459459459,25.7657657657658,25.7657657657658,49.8738738738739,45.7297297297297,84.5585585585586,191.747747747748,415.711711711712,607.459459459459,45.6325645718847,"C","s","b","Csb"
"84","GRDC_1160113",15.210048279566,10.9073170677918,19.5307927291568,12,813.846036585366,27.9878048780488,27.9878048780488,55.6996951219512,72.3871951219512,120.762195121951,236.201219512195,577.644817073171,813.846036585366,30.420096559132,"C","s","b","Csb"
"85","GRDC_1160115",16.0543396613399,11.3622775830125,20.4500593024782,12,603.065243179122,25.7568208778173,25.7568208778173,52.3641755634638,44.6714116251483,81.1981020166074,189.457888493476,413.607354685646,603.065243179122,46.1086793226798,"C","s","b","Csb"
"86","GRDC_1160120",16.7309185657838,11.4507575811762,21.6884469985962,12,506.359848484848,25.0662878787879,25.0662878787879,40.7859848484849,36.8409090909091,64.4109848484848,176.579545454545,329.780303030303,506.359848484848,47.4618371315677,"C","f","b","Cfb"
"87","GRDC_1160200",17.266798950377,11.7169205953204,22.4211428960164,12,197.238095238095,6.1984126984127,6.1984126984127,15.5714285714286,14.9920634920635,27.7619047619048,59.2222222222222,138.015873015873,197.238095238095,48.5335979007539,"B","W","k","BWk"
"88","GRDC_1160210",13.2776881648648,8.88709682033908,17.8903225929506,9,778.83870967742,27,27,52.0322580645161,59.5483870967742,116.645161290323,224.096774193548,554.741935483872,778.83870967742,26.5553763297296,"C","s","b","Csb"
"89","GRDC_1160220",14.1519821091584,8.20051153724456,20.1992327112066,9,341.762148337596,13.1432225063939,13.1432225063939,26.0537084398977,19.7826086956522,53.9462915601023,98.3606138107418,243.401534526854,341.762148337596,28.3039642183169,"C","s","b","Csb"
"90","GRDC_1160230",15.5708015265356,9.82175571317891,21.3977098828964,11,306.557251908397,10.0916030534351,10.0916030534351,24.3396946564886,17.6335877862595,49.5,84.6793893129769,221.87786259542,306.557251908397,31.1416030530711,"B","S","k","BSk"
"91","GRDC_1160235",16.9224502642949,10.2238000094891,23.3949249267578,12,225.95,8.7,8.7,15.675,16.55,35.025,69.0125,156.9375,225.95,47.8449005285899,"B","W","k","BWk"
"92","GRDC_1160240",14.4325757821401,9.13181818615307,19.9318182685158,9,439.045454545455,16.3636363636364,16.3636363636364,33.9090909090909,25.2272727272727,68.3636363636364,121.227272727273,317.818181818182,439.045454545455,28.8651515642802,"C","s","b","Csb"
"93","GRDC_1160245",13.8598777476118,8.5486486814197,19.3972973068709,9,425.602316602317,16.2586872586873,16.2586872586873,32.8030888030888,24.3088803088803,65.7799227799228,121.482625482626,304.119691119691,425.602316602317,27.7197554952236,"C","s","b","Csb"
"94","GRDC_1160250",17.5886758487893,11.9484662892628,23.2444784597385,12,538.914110429448,14.3588957055215,14.3588957055215,41.3588957055215,28.7668711656442,90.3865030674847,120.579754601227,418.334355828221,538.914110429448,35.1773516975785,"C","s","a","Csa"
"95","GRDC_1160255",17.3890207895068,11.9977744934467,22.7293768947839,12,638.660237388724,17.3086053412463,17.3086053412463,46.6617210682493,36.9658753709199,106.69881305638,144.121661721068,494.538575667656,638.660237388724,34.7780415790135,"C","s","a","Csa"
"96","GRDC_1160256",17.4506758173851,12.0681095515212,22.7751233349108,12,581.287671232877,15.7534246575342,15.7534246575342,43.7260273972603,32.1643835616438,97.5616438356164,128.890410958904,452.397260273973,581.287671232877,34.9013516347702,"C","s","a","Csa"
"97","GRDC_1160257",16.8393940106787,12.6878787243005,20.9363637404008,12,460.939393939394,11.2424242424242,11.2424242424242,36.3939393939394,23.2121212121212,79.969696969697,92.6060606060606,368.333333333333,460.939393939394,33.6787880213573,"C","s","b","Csb"
"98","GRDC_1160260",15.3058689020998,10.3233231436916,20.4272865754802,12,773.745426829267,24.3368902439024,24.3368902439024,50.1036585365854,59.1036585365854,116.484756097561,208.266768292683,565.478658536584,773.745426829267,30.6117378041996,"C","s","b","Csb"
"99","GRDC_1160263",15.6643811129286,10.5734762763331,20.8731376904128,12,759.908577878104,23.5372460496614,23.5372460496614,49.5914221218962,56.4187358916479,116.248306997743,200.386004514673,559.522573363432,759.908577878104,31.3287622258572,"C","s","b","Csb"
"100","GRDC_1160265",16.8343655102602,11.1369763219726,22.5697632009649,12,489.524590163934,14.431693989071,14.431693989071,36.6029143897996,27.367941712204,80.7504553734062,118.825136612022,370.699453551913,489.524590163934,33.6687310205204,"C","s","a","Csa"
"101","GRDC_1160266",17.0182301447032,11.4152857036818,22.6164761157263,12,568.333333333333,16.4702380952381,16.4702380952381,41.1428571428571,34.5059523809524,92.6428571428571,137.845238095238,430.488095238095,568.333333333333,34.0364602894064,"C","s","a","Csa"
"102","GRDC_1160270",16.0256944513983,10.6416666507721,21.5645835002263,12,549.020833333333,16.7708333333333,16.7708333333333,38.8125,32.6041666666667,88.5,135.5,413.520833333333,549.020833333333,32.0513889027966,"C","s","b","Csb"
"103","GRDC_1160271",17.2695512893872,11.6500000220079,22.9576922196608,12,539.730769230769,14.7307692307692,14.7307692307692,38.7307692307692,30.6153846153846,89.9230769230769,126.5,413.230769230769,539.730769230769,34.5391025787745,"C","s","a","Csa"
"104","GRDC_1160275",17.0071428503309,11.4642857142857,22.6499998910087,12,545.071428571429,15.0714285714286,15.0714285714286,38.7857142857143,31.3571428571429,90.2857142857143,128.785714285714,416.285714285714,545.071428571429,34.0142857006618,"C","s","a","Csa"
"105","GRDC_1160276",17.4964286372775,11.7857142857143,23.2428569793701,12,538.571428571429,14.5714285714286,14.5714285714286,38.8571428571429,30.2857142857143,90,125.571428571429,413,538.571428571429,34.992857274555,"C","s","a","Csa"
"106","GRDC_1160290",14.1668859605204,9.59473683959559,18.971052646637,11,792.684210526316,26.0526315789474,26.0526315789474,51.1052631578947,62.7368421052632,117.789473684211,223.394736842105,569.289473684211,792.684210526316,28.3337719210407,"C","s","b","Csb"
"107","GRDC_1160295",15.5723077162718,10.5938461597149,20.609230863131,12,814.03076923077,24.6923076923077,24.6923076923077,51.7384615384615,65.1076923076923,123.769230769231,219.107692307692,594.923076923077,814.03076923077,31.1446154325436,"C","s","b","Csb"
"108","GRDC_1160300",15.0340126933395,9.10771740519482,21.0027173716089,9,426.686956521739,15.7076086956522,15.7076086956522,32.9010869565217,22.9684782608696,67.0739130434783,115.334782608696,311.352173913043,426.686956521739,30.068025386679,"C","s","b","Csb"
"109","GRDC_1160301",14.8750790750807,9.02533207672597,20.7914610741487,9,435.204933586338,16.1935483870968,16.1935483870968,33.353889943074,23.7884250474383,67.9411764705882,118.575901328273,316.629032258065,435.204933586338,29.7501581501614,"C","s","b","Csb"
"110","GRDC_1160303",15.6706157537929,10.0158631776509,21.2480419761256,12,486.526315789473,19.3473684210526,19.3473684210526,39.0842105263158,31.3894736842105,69.1894736842105,144.568421052631,341.957894736842,486.526315789473,31.3412315075858,"C","s","b","Csb"
"111","GRDC_1160304",15.2134504076863,9.58798347031775,20.8203967031369,11,517.768595041322,19.2768595041322,19.2768595041322,38.9132231404959,32.6074380165289,77.103305785124,144.97520661157,372.793388429752,517.768595041322,30.4269008153726,"C","s","b","Csb"
"112","GRDC_1160305",15.9599731845515,10.4087142808097,21.3770927701678,12,501.957142857143,20.7571428571429,20.7571428571429,41.8285714285714,34.2142857142857,70.0571428571429,154.885714285714,347.071428571429,501.957142857143,45.919946369103,"C","s","b","Csb"
